team_id,team_name,ladder_score,last_submission
16623263,ASHML,643.8,2026-07-30 23:28:50.006000
16643453,Haumea,643.6,2026-08-04 13:04:13.453000
16661100,Muhammad Junaid,642.8,2026-08-04 16:29:18.580000
16657553,graceyunliu,642.2,2026-08-05 01:47:55.746000
16657798,Ian Kim,641.2,2026-08-04 20:56:37.990000
16661105,Vignesh Murugan,640.8,2026-08-04 19:57:46.393000
16662057,DeokJin,640.7,2026-08-05 04:01:38
16659813,Uday Kumar R,639.6,2026-08-05 04:48:05.470000
16640504,Recep Öztürk,639.0,2026-08-03 20:07:00.530000
16641009,Marius Kirschner,638.9,2026-08-03 08:41:47.150000
16623112,Tians12,638.8,2026-08-05 00:24:17.416000
16661443,STEPHEN ASANTE OPOKU,637.7,2026-08-04 16:45:41.583000
16654347,aarav maheshwari1,637.6,2026-08-05 01:48:28.200000
16640619,Sơn Nguyễn,637.3,2026-08-04 06:14:37.666000
16660255,Revanth Tambisetty,637.1,2026-08-05 05:12:59.080000
16637762,Greek olive oil,636.9,2026-08-03 11:42:07.493000
16630274,yutoAb,635.0,2026-08-02 11:30:48.473000
16659430,John Keith Weber,634.5,2026-08-05 00:35:54.260000
16635233,Szymon Kłapiński,634.5,2026-08-03 10:04:12.563000
16634060,Chí Thành Đỗ,634.2,2026-08-02 05:11:58.280000
16623198,Chris D'Mello (ineligible),632.3,2026-07-31 17:32:46.870000
16645426,Jun_value,631.4,2026-08-05 00:00:23.653000
16621523,Victor Orihuel,630.8,2026-08-01 08:13:05.830000
16638823,YDDDDDD999,630.0,2026-08-02 14:01:40.816000
16659610,gareeb,629.5,2026-08-04 22:24:54.150000
16621367,Numari,628.9,2026-07-31 16:30:01.320000
16655062,KrishnaKumarSelvam,628.9,2026-08-05 03:29:17.153000
16654068,Renoir Vieira,628.0,2026-08-04 01:40:43.416000
16660491,Ryan Hancock,627.8,2026-08-05 00:27:33.606000
16638967,Jenny Luo,627.2,2026-08-01 23:55:07.716000
16632157,福原 大知,624.8,2026-08-03 06:46:04.733000
16654704,mandgeee,624.3,2026-08-04 19:33:23.210000
16638883,LeiYang,624.0,2026-08-03 15:04:07.910000
16635746,jeon hyeon woo,623.6,2026-08-02 05:44:05.213000
16663267,Sravya Isukapatla,623.4,2026-08-04 20:20:36.893000
16650485,nasu726,623.3,2026-08-04 06:15:25.980000
16658627,Osman Can ÇETLENBİK,623.0,2026-08-04 12:40:21.873000
16621499,Alexandr Utkov,622.5,2026-08-01 00:21:43.080000
16633984,Mongkhon Hatit,620.9,2026-08-04 11:58:56.410000
16623824,zhangende02,620.8,2026-08-01 01:15:21.433000
16651593,huanxian chen,620.8,2026-08-05 04:26:53.080000
16655353,Pablo Montenegro,619.1,2026-08-04 20:59:16.306000
16660955,Nihal l.suvarna,617.3,2026-08-05 02:31:41.243000
16656460,dlutwzh,616.1,2026-08-04 15:06:27.536000
16659045,Rai1,615.9,2026-08-05 05:19:34.480000
16622820,Sergey Nefedov,614.6,2026-07-31 10:30:59.726000
16655255,MalelizarazoP,614.1,2026-08-04 03:19:51.073000
16648589,Yilan Zhu,613.9,2026-08-04 15:13:45.043000
16664368,Ujjwal Reddy,613.4,2026-08-05 04:49:36.846000
16661927,JHCodeQuest,612.5,2026-08-04 21:23:46.426000
16623271,William Morley,611.9,2026-07-31 10:09:16.313000
16630372,Q.qlmmm,611.6,2026-08-03 21:38:41.233000
16632105,shreyas sangalad,610.4,2026-08-02 12:01:08.230000
16654401,ChronoForensics,609.5,2026-08-04 17:04:33.343000
16631665,jatan sanghvi,608.3,2026-07-31 16:41:26.233000
16627324,NewJeans,608.2,2026-08-02 14:19:52.353000
16627009,c0sm1c,607.7,2026-08-01 11:06:14.576000
16623448,HoJoonYun,606.6,2026-08-03 03:14:35.223000
16654885,Jason Kong,606.0,2026-08-04 06:52:19.623000
16634239,Radhakrishnan Guhan,605.6,2026-08-04 05:23:51.806000
16652952,lackmind,605.3,2026-08-04 19:03:38.020000
16654332,Borys Tymchenko,604.8,2026-08-04 20:43:01.390000
16663594,NGU BLACK SANTA,604.2,2026-08-05 02:28:35.916000
16625434,Chirapathleo Saelim,604.2,2026-08-04 03:43:52.110000
16657312,baolood herid,604.0,2026-08-04 08:23:31.593000
16656568,FARIATHTHEEN F,604.0,2026-08-04 11:44:49.953000
16663649,Akhil Chinta,604.0,2026-08-04 23:10:11.040000
16655783,KonaKonaz,603.9,2026-08-04 09:36:57.380000
16644410,Swaroop Kallakuri,602.9,2026-08-04 15:40:29.303000
16636808,Kaito Ichikawa,601.9,2026-08-02 09:08:13.026000
16664751,Cindy Meng90,601.7,2026-08-05 04:51:23.536000
16623006,Aaradhy Singhvi,601.6,2026-08-05 01:51:33.166000
16663999,Colton Martin,601.2,2026-08-05 02:27:02.866000
16632291,alex chilton,600.4,2026-08-01 19:27:07.896000
16652904,TonightIsOver,600.0,2026-08-05 05:24:13.723000
16660259,Marcus,600.0,2026-08-05 05:25:17.350000
16665040,Arnav Yashlaha,600.0,2026-08-05 05:28:34.706000
16663444,Thomas,600.0,2026-08-05 05:25:46.636000
16661564,yang20251228,600.0,2026-08-05 05:28:01.053000
16654596,khusham sheth,600.0,2026-08-05 05:28:14.620000
16660318,Aiman Al-Shalfi,599.8,2026-08-04 21:06:04.150000
16630251,Handry Novianto,599.5,2026-08-04 09:00:48.550000
16658498,cheesama,599.0,2026-08-04 23:36:18.980000
16656709,Anh-Vu Mai-Nguyen,598.9,2026-08-05 02:50:25.256000
16658723,Waleed Alkhateeb,598.6,2026-08-04 10:35:22.576000
16633097,Matheus Bonjour Laviola da Silva,598.4,2026-08-02 11:08:21.053000
16662653,Jordan Schaeffer,597.6,2026-08-04 20:14:44.243000
16658272,Yash Katiyar,596.4,2026-08-04 15:36:15.026000
16655881,Zhuoran Zhao,595.9,2026-08-05 03:02:54.583000
16639507,Homii_N,595.8,2026-08-04 15:53:15.426000
16662790,Derek Earnhart,593.6,2026-08-04 18:04:01.420000
16661194,Sandeep Vanapalli,592.0,2026-08-04 15:37:06.576000
16655477,Nitesh Ranjan Singh,591.5,2026-08-04 17:16:07.066000
16651661,Quyền Thịnh,590.9,2026-08-04 10:15:13.716000
16663804,Fredy Meyer,590.8,2026-08-05 00:40:38.466000
16659874,ding yumeng,590.5,2026-08-04 11:07:15.400000
16660121,22307110257-张扬,589.7,2026-08-05 04:46:59.956000
16658520,drownedsnake,589.7,2026-08-05 01:03:22.790000
16632250,Mesut Gözdemir,589.4,2026-08-03 20:55:24.820000
16625219,MJVinay,588.9,2026-08-04 17:35:48.066000
16659025,Mohammed Naseef,588.7,2026-08-05 01:31:38.686000
16655689,花朝,588.4,2026-08-05 04:10:02.756000
16654542,JayveerSingh6,587.6,2026-08-04 07:31:22.673000
16631547,Chong Xuan Ng,587.5,2026-08-02 09:23:38.503000
16623515,fishcat,585.5,2026-07-31 13:04:39.936000
16660430,Hassaan Ibrahim,584.7,2026-08-04 12:24:31.170000
16661352,Porch Goose,584.7,2026-08-04 17:09:27.230000
16625808,Etsushi Yamamoto,584.4,2026-08-01 06:47:48.433000
16654974,ACd Rooy,583.7,2026-08-05 01:58:44.160000
16661507,Siddharth1984,583.5,2026-08-05 01:36:22.476000
16659414,TTGP_TEAM,582.6,2026-08-05 03:06:49.843000
16654548,trynaCode,582.5,2026-08-04 19:26:15.743000
16621716,harlen,582.4,2026-07-31 05:17:53.476000
16660089,ChristosGrigoras,582.3,2026-08-04 23:02:42.550000
16624414,Chaitanya Jamble,581.7,2026-07-31 05:42:10.116000
16656932,Thivvin Raj,581.3,2026-08-05 04:03:33.243000
16658477,chathura prasadh9817,580.6,2026-08-04 10:16:53.063000
16656107,Aotokitsuruya,580.1,2026-08-04 17:23:47.043000
16657664,Nguyễn Anh Kiệt 28,580.0,2026-08-04 06:48:32.243000
16656410,Sam,579.0,2026-08-04 05:07:20.796000
16662938,CarlitrosParra,578.7,2026-08-05 05:12:02.153000
16655381,Varshith K,578.5,2026-08-04 08:31:47.310000
16652661,Petru-Mihai Craciun,577.0,2026-08-04 18:11:23.426000
16630896,OpenBuilder,576.7,2026-08-04 19:56:33.433000
16659828,Lebansty Valan,575.8,2026-08-05 01:46:15.883000
16662120,Harpal Gujral,575.3,2026-08-04 16:21:20.103000
16654312,Xmeeeee,574.4,2026-08-05 00:11:29.900000
16663678,Fabiano Adelino,574.3,2026-08-05 04:00:58.016000
16659820,Accayo14,574.3,2026-08-04 14:54:31.063000
16659295,Alex,573.7,2026-08-04 12:24:46.540000
16662722,Ajeet Jain,573.6,2026-08-05 03:41:41.160000
16661646,Sergey Shcherbakov,573.6,2026-08-04 16:26:36.706000
16629201,GUILLERMO REY PANIAGUA,573.2,2026-08-01 16:41:58.396000
16661287,Jacob Hanlon,573.1,2026-08-05 00:14:52.643000
16623189,Aditya Mishra,572.8,2026-08-01 10:28:28.190000
16654943,Alexis Selorm Gbeckor - Kove,572.6,2026-08-04 11:58:23.440000
16623582,yunsuxiaozi,572.4,2026-08-01 13:59:57.040000
16664558,Praneeth Annapureddy,572.4,2026-08-05 04:52:45.293000
16658569,Danu A.,572.1,2026-08-04 14:26:52.303000
16661754,edwinis,571.9,2026-08-04 16:37:38.936000
16624879,indira,571.8,2026-07-31 06:52:02.903000
16638651,Emre,570.5,2026-08-03 22:51:24.136000
16625149,Rubylicious,570.5,2026-07-31 07:53:00.350000
16623503,D Mohith,569.6,2026-08-01 01:06:22.560000
16659658,Tim Wong,569.5,2026-08-05 04:29:50.943000
16661073,PyJa,569.4,2026-08-04 15:16:55.803000
16644053,Rafiozoo,569.1,2026-08-03 19:26:40.533000
16623316,Ondrew Zudin,569.1,2026-07-31 09:03:44.263000
16627581,AidenSong123,568.9,2026-08-03 05:43:26.653000
16657574,harikrishnacs,568.5,2026-08-04 12:28:53.616000
16654688,Terrell Millz,567.6,2026-08-04 20:31:27.593000
16641171,Sadettin Şamil Verdil,567.2,2026-08-04 10:05:53.543000
16654947,Ömer Hüseynov,566.9,2026-08-04 15:34:02.120000
16658366,kuroneko,566.1,2026-08-04 10:43:29.276000
16655527,Saurabh Kumar,566.1,2026-08-04 08:08:30.370000
16638019,Randynho,565.6,2026-08-02 20:19:51.156000
16661233,Uriel Johnson,565.5,2026-08-04 15:55:50.236000
16630772,Mitsuhiro Iizuka,565.2,2026-08-04 10:31:00.910000
16653429,mktdev,565.1,2026-08-04 21:53:28.343000
16661846,Jeffrey Pike,564.1,2026-08-04 19:49:43.673000
16623385,ISAKA Tsuyoshi,564.0,2026-07-31 00:31:34.446000
16660228,Ochuwa Pearl Isa,563.6,2026-08-04 14:05:02.556000
16641501,Sonal,563.5,2026-08-03 08:43:10.300000
16649077,Yifan Yang 135,562.5,2026-08-05 04:05:42.383000
16622842,Will,562.4,2026-07-30 19:31:55.360000
16657276,Пётр П,561.0,2026-08-04 12:44:41.390000
16633507,Ivan Vorfolomeev,559.9,2026-08-01 00:49:06.630000
16663867,Steve421471,559.9,2026-08-05 02:32:54.756000
16623643,LiXingtao,559.6,2026-07-31 01:46:36.226000
16661622,Ergin Akın,558.9,2026-08-04 19:07:03.066000
16664653,Adir,558.9,2026-08-05 04:43:02.660000
16659309,irisV11,558.6,2026-08-05 04:31:42.540000
16661099,TheSven,558.5,2026-08-04 14:51:41.453000
16661039,GiovanniCR,558.5,2026-08-04 22:19:07.596000
16627313,Zafer Liu,558.3,2026-08-03 05:13:39.670000
16663909,HDPark,557.9,2026-08-05 02:30:54.130000
16623226,Hafida Belayd,557.6,2026-08-02 19:18:16.380000
16627751,lzeee,556.8,2026-07-31 11:04:41.843000
16662043,Hengcong Zhu,556.7,2026-08-04 18:53:01.256000
16621402,Maxim,556.5,2026-07-31 06:46:07.813000
16660294,Mohamed Amadu Bangura,555.8,2026-08-04 16:14:07.360000
16660397,Divyansh82Raj,555.8,2026-08-04 15:01:28.930000
16656810,IskanderAkhmetov,555.6,2026-08-04 12:26:38.780000
16663356,Farm-ops,555.1,2026-08-05 02:49:36.216000
16623678,Mahog,554.3,2026-08-01 01:02:12.876000
16621585,Rokaiya Somapti,554.0,2026-07-30 19:57:21.933000
16639125,Caio Coelho,553.7,2026-08-04 23:22:49.613000
16644508,Vandana Pathania,553.5,2026-08-04 02:16:37.163000
16658304,KETHAVATH Aadarsh,553.5,2026-08-04 22:56:45.763000
16659588,Priya J,552.9,2026-08-05 04:16:11.246000
16621572,Abdulazeez AbdulMumeen,552.7,2026-08-04 13:01:53.526000
16660455,Alex Kapend,552.3,2026-08-04 22:55:53.140000
16640965,jidaoluckey,551.7,2026-08-04 13:10:16.830000
16659269,Bedirhan Dinçer,551.1,2026-08-04 14:42:37.653000
16644891,yankang_XZK,550.2,2026-08-03 10:35:48.653000
16664760,SN,549.2,2026-08-05 05:00:58.600000
16624935,Anjana mohan,549.0,2026-08-01 06:06:39.700000
16640810,まさやん,547.3,2026-08-05 01:33:32.620000
16658202,SNAEHATH P,546.9,2026-08-04 16:10:32.450000
16656608,Jeffrey Dilley,546.8,2026-08-04 15:40:08.723000
16623071,Santiago Maniches,546.5,2026-08-02 03:45:53.540000
16644023,Yiğit Efe Albaş,546.3,2026-08-02 18:34:39.786000
16660317,esgranja,546.2,2026-08-04 18:58:48.786000
16662846,Kerem Ercin,546.1,2026-08-05 04:22:34.400000
16638953,Joe Young,545.1,2026-08-03 19:23:13.080000
16662060,Richard Valino,544.7,2026-08-05 04:26:07.676000
16664406,MURDER GOOSE,544.6,2026-08-05 04:40:08.453000
16658960,Amit Kumar,544.4,2026-08-04 13:00:19.536000
16640332,ning gu,543.6,2026-08-05 04:59:09.650000
16632855,Shreyash_Automation,542.7,2026-08-05 04:22:16.580000
16663445,ali dzaki,542.5,2026-08-05 05:16:33.680000
16641140,NITISH_GOYAL1,542.2,2026-08-03 16:31:11.323000
16655281,Ricardo Diaz,541.9,2026-08-04 23:13:20.616000
16658677,大山,539.5,2026-08-05 01:55:41.880000
16661034,Devesh Mehta,539.3,2026-08-04 17:53:22.376000
16657681,Prince Raj,538.7,2026-08-04 14:50:06.603000
16651402,Mille Initiate,538.6,2026-08-05 04:34:23.693000
16625418,Hariprasanth Paranjothy,538.5,2026-08-01 05:52:19.916000
16656011,Jiashun Tan,538.3,2026-08-04 08:27:52.983000
16644877,lu_fish,537.8,2026-08-03 07:34:15.236000
16632503,Wei Hsiang Lin111,537.8,2026-08-01 07:42:33.686000
16657904,xfhdh1,537.0,2026-08-04 13:44:03.426000
16659210,HASHP100D,536.6,2026-08-04 09:32:01.170000
16662167,Tara Singh Kharwad,535.8,2026-08-04 18:14:00.246000
16653303,F4,535.4,2026-08-04 16:07:17.180000
16655257,Afia Animah Fosu,533.8,2026-08-04 18:21:50.290000
16660287,BhatNasir,532.9,2026-08-04 16:29:18.536000
16623631,SeaEag1e,531.5,2026-07-31 06:26:17.640000
16660341,Nefise Aybar,529.8,2026-08-04 12:37:29.066000
16633934,Alexy,528.3,2026-08-02 08:48:27.150000
16655080,Mohamed Judi,528.1,2026-08-05 02:52:55.683000
16623135,mohduwaishchaudhary,527.7,2026-07-30 22:05:45.013000
16655263,rishavsaigal,527.5,2026-08-04 20:14:31.856000
16654710,Ray Brothers,527.3,2026-08-05 03:30:59.130000
16661095,AAYUSHMAAN PATEL,527.3,2026-08-04 15:12:21.033000
16664072,victor aguilera,527.2,2026-08-05 03:38:23.040000
16637546,Forrest,526.7,2026-08-04 10:44:07.120000
16662715,Great Okwuma,526.4,2026-08-05 00:30:12.750000
16651157,StupidXie,525.4,2026-08-04 12:49:41.736000
16641665,huangjunjia,525.2,2026-08-04 14:12:26.210000
16631609,dlougen,524.9,2026-08-04 16:40:03.180000
16653903,Manav2805,524.3,2026-08-04 09:25:08.366000
16657587,PxlPau,524.2,2026-08-04 14:37:52.970000
16626105,sasaki,524.1,2026-07-31 15:58:13.860000
16621165,xisheng feng,522.5,2026-07-31 01:31:47.836000
16630007,Yuankun Liu,521.4,2026-07-31 15:48:13.583000
16657063,those how,521.2,2026-08-04 07:50:57.623000
16663998,Harith Al-Ani,520.7,2026-08-05 01:17:35.873000
16658512,fatariq,520.1,2026-08-04 18:49:55.490000
16662428,Sonu kumar,519.7,2026-08-05 05:08:48.353000
16658733,luoqiuy,516.7,2026-08-04 10:46:04.726000
16659260,hitesh,516.3,2026-08-04 17:21:39.430000
16656472,angusdddsa,515.7,2026-08-04 06:04:22.553000
16657383,Shih Hua Chou,515.5,2026-08-04 06:57:45.996000
16628268,toxic_2499,515.4,2026-08-04 17:51:59.596000
16654707,ManasviSharma,515.1,2026-08-05 05:24:44.030000
16656951,[Deleted] 6015b650-8e16-4705-8036-db40bdd2d353,513.7,2026-08-04 09:08:05.546000
16660369,Dev MCP,513.3,2026-08-04 12:59:09.026000
16658795,Case Seller,509.6,2026-08-04 10:54:42.820000
16659520,Play Code,509.5,2026-08-05 02:57:44.640000
16628409,yann sadowski,509.2,2026-07-31 09:39:25.966000
16658670,EveryJust,506.4,2026-08-04 13:04:47.236000
16637329,Rucbic,506.4,2026-08-04 20:26:26.560000
16662819,Feuorme,506.3,2026-08-04 18:40:36.540000
16661132,Jia Chen,506.1,2026-08-04 21:24:41.500000
16657290,lol-hiker,505.1,2026-08-05 04:58:51.123000
16663818,Mike Mordetsky,503.9,2026-08-05 00:43:24.650000
16660413,Ritesh-2006,503.4,2026-08-04 18:22:57.120000
16639624,Nishanth Rajan,502.0,2026-08-02 03:25:35.746000
16638343,Phong Khoi,501.8,2026-08-04 12:20:52.236000
16658521,Vishal Dhariwal,501.4,2026-08-04 18:34:07.993000
16621219,Inna Campo,500.9,2026-08-04 01:46:35.403000
16664566,Lormann ,500.6,2026-08-05 05:27:26.703000
16659688,Daniel,499.5,2026-08-04 12:42:43.553000
16654196,Aryaman Chokhani,499.2,2026-08-04 09:31:39.006000
16655069,Jason Harrison,499.1,2026-08-05 02:03:40.333000
16652334,Aldibek [dsmlkz],498.9,2026-08-04 07:56:12.050000
16662718,xlnt,498.7,2026-08-04 20:09:31.920000
16661934,Viacheslav Kasatkin,498.7,2026-08-04 16:24:41.396000
16624921,sky machine,498.4,2026-08-04 22:46:10.513000
16660333,Deanos Crew,498.1,2026-08-04 21:24:16.193000
16660330,wangyikai,498.0,2026-08-04 16:34:24.750000
16655446,Ismael Omar Leonidas Hurtado Vargas,497.7,2026-08-04 00:07:01.843000
16660060,AnkitGoyal,496.8,2026-08-04 21:50:09.436000
16663815,Tetsuya Sasaki,496.8,2026-08-05 04:30:30.413000
16661633,Joseph Garcia,496.7,2026-08-05 02:10:19.936000
16634219,Michael J Hammel,496.3,2026-08-01 11:37:10.630000
16641330,Takuya Yoshimi,496.0,2026-08-04 05:16:22.783000
16633737,nrg,495.7,2026-08-04 20:19:50.726000
16657054,ömer umut güngör,495.6,2026-08-04 11:36:38.290000
16656135,JAYASURYA R,495.4,2026-08-04 16:27:09.206000
16635130,Pongsaky,495.1,2026-08-01 12:56:02.956000
16664249,Rohan Jain,494.7,2026-08-05 03:08:32.320000
16661351,Adekojo Adeyemi,494.1,2026-08-04 15:25:52.080000
16658116,Emmy,494.0,2026-08-04 16:16:24.250000
16660923,naganikshith,493.9,2026-08-04 13:31:27.800000
16652446,tine.sh agent,493.5,2026-08-03 14:27:07.373000
16649794,Wanzhu Zhao,493.2,2026-08-04 13:04:05.240000
16624824,GoofyGenius,491.8,2026-08-04 09:36:00.443000
16644861,kanzaler ensemble,491.7,2026-08-03 05:55:12.940000
16656776,ShaoCharles,490.7,2026-08-04 19:19:45.900000
16636643,Babul Kumar,490.0,2026-08-02 07:46:50.673000
16656579,Riad Rayhan,489.8,2026-08-04 12:52:11.506000
16661891,BALLEN1337,489.8,2026-08-04 19:22:30.960000
16656732,Shivam Kashyap,486.6,2026-08-04 05:28:03.436000
16634166,Yuki.O,486.4,2026-08-03 10:09:46.506000
16655919,Tạ Minh Lễ,486.0,2026-08-04 06:46:45.530000
16639679,Felix Allistar,485.8,2026-08-03 14:21:40.626000
16657277,Raymond Brookman,485.7,2026-08-04 09:14:43.416000
16632293,pom,484.7,2026-08-03 15:48:39.293000
16661717,Yaswanth Ippili,484.4,2026-08-05 00:43:43.183000
16622097,Garrick C.P.,484.0,2026-08-01 12:22:08.150000
16663351,MiguelS,483.8,2026-08-04 21:30:34.570000
16662933,Marcelo Pereira,483.7,2026-08-05 02:01:13.866000
16639810,gytdrop,483.5,2026-08-05 05:01:57.463000
16640067,minghao mei,482.9,2026-08-02 09:57:29.766000
16655828,ack07,482.6,2026-08-05 04:45:49.893000
16637342,SupremeWarrior108,480.5,2026-08-04 19:37:15.570000
16656633,N25H03A1028,480.0,2026-08-05 05:18:45.466000
16659217,Dynamic_fire07,479.0,2026-08-04 15:40:52.523000
16650930,Govind Sharma,478.9,2026-08-04 10:44:38.423000
16635243,MlMlDev34,478.5,2026-08-01 11:26:52.930000
16656164,Justin Schomer,478.2,2026-08-05 05:26:17.500000
16660343,Mert Olgun899,477.9,2026-08-04 12:11:09.310000
16655729,Arnab Mallick,476.8,2026-08-04 02:41:48.390000
16661225,Menelik Zafir,476.2,2026-08-05 00:04:46.676000
16631101,Muneeb ul Hassan,475.8,2026-08-04 23:55:36.663000
16644480,Umut Keltek,475.5,2026-08-05 00:10:26.420000
16665015,laiba razzaq10,475.2,2026-08-05 05:27:17.533000
16655820,Cory Tortorici,475.1,2026-08-05 01:30:08.146000
16661191,Yudha Eka Saputra,474.6,2026-08-04 19:28:31.733000
16663738,Handre Bezuidenhout,474.3,2026-08-04 23:27:08.176000
16662833,umair zia,473.1,2026-08-05 04:10:19.140000
16646970,juewang1p,472.8,2026-08-04 02:41:08.636000
16643821,arnav chaturvedi123,472.2,2026-08-02 22:16:08.476000
16662684,Harshini Reddy,472.0,2026-08-04 18:29:51.546000
16641294,YogeshG22,471.5,2026-08-03 17:58:51.753000
16621683,Shivangoudaa,471.2,2026-08-05 04:18:25.546000
16657687,Siddardha Shayini,471.2,2026-08-04 14:23:48.963000
16659080,23f2004188,470.5,2026-08-05 01:55:25.113000
16661002,Eliyas sk,470.3,2026-08-04 16:51:31.786000
16661432,Ange Adantchede,466.7,2026-08-04 19:54:34.980000
16662230,Angus Mc Gregor,466.6,2026-08-04 19:27:46.860000
16664401,Pranav Premchand,466.4,2026-08-05 03:07:24.643000
16663658,oriolgalceran,466.1,2026-08-05 00:09:04.690000
16630545,GAURAV PARKHEDKAR,466.1,2026-08-01 07:00:23.260000
16625615,Mobeen Fatima,464.5,2026-08-01 14:20:07.203000
16623730,Ethan Higgins,463.5,2026-07-31 02:25:21.366000
16663922,MoongladeAI,463.1,2026-08-05 04:46:05.200000
16630520,dimitris_x94,462.8,2026-08-03 19:01:32.556000
16653054,Khongor2424,462.7,2026-08-03 15:32:17.046000
16664598,bi_dam,461.9,2026-08-05 05:17:50.406000
16660081,Manideep reddy Akula,461.6,2026-08-04 16:13:20.010000
16664415,Imerson Krysthio,461.1,2026-08-05 05:11:38.296000
16641606,Tanisha Sahu,460.8,2026-08-02 14:39:27.386000
16625611,Karl Smile,460.6,2026-07-31 10:23:38.123000
16661390,Raúl García Gómez,459.4,2026-08-04 17:04:39.213000
16658817,Andrew Glez,459.1,2026-08-04 12:10:17.746000
16625472,samuel tan,459.0,2026-08-03 15:26:32.010000
16661231,R Ajay Kumar12,458.0,2026-08-04 14:12:11.990000
16631777,KiKi,457.4,2026-08-04 18:11:58.956000
16659453,Ishwar Rathod,456.2,2026-08-04 11:02:28.930000
16662319,ethan.ai,455.7,2026-08-05 02:12:55.573000
16655250,Juan Pablo Ponce,453.9,2026-08-05 03:23:11.206000
16653001,Alexey Kuleshov,453.9,2026-08-04 12:07:51.113000
16624102,Khadersha.sk,452.9,2026-08-03 02:45:03.390000
16661382,CBenaventte,452.5,2026-08-04 17:33:06.536000
16655811,Duy Trần,452.0,2026-08-04 08:23:27.296000
16643278,Giovani Moresco,451.3,2026-08-04 19:35:20.190000
16663576,Yurnero,450.0,2026-08-04 21:24:04.570000
16656627,Soykot Podder,449.5,2026-08-04 12:50:42.500000
16659550,Sai Syam,449.4,2026-08-04 12:10:53.350000
16630163,SEREENA JERRY,449.0,2026-08-04 11:46:59.226000
16624990,Tanjim Ahmed Kingshu,448.5,2026-08-02 07:05:52.463000
16624253,Ho Dinh Trieu,448.2,2026-07-31 06:15:36.096000
16656641,AndrewEly8,447.6,2026-08-05 00:56:32.833000
16652276,Phare111,446.8,2026-08-04 15:09:55.213000
16653153,Gbining,446.8,2026-08-04 16:51:38.730000
16658875,Noah Bishop,444.4,2026-08-04 15:59:54.036000
16631981,Karen Letir,443.4,2026-08-04 05:10:45.063000
16661711,Wild Star217,442.6,2026-08-05 04:56:02.930000
16624553,Abiram Bharathi S.A,441.7,2026-08-04 05:21:35.596000
16658051,SethuMadhavan004,441.6,2026-08-04 11:37:28.670000
16635681,Shubham Phapale,439.9,2026-08-03 15:36:24.120000
16652397,Aniket Kumar,439.1,2026-08-04 05:13:30.630000
16657494,Trex,438.7,2026-08-05 00:38:50.293000
16634769,Fivingone,438.0,2026-08-03 03:47:43.920000
16654348,rkeshwani,437.2,2026-08-04 16:57:13.733000
16662051,Salem Ali,437.1,2026-08-04 20:25:04.436000
16661290,Kelian Esteve,437.0,2026-08-04 14:33:13.040000
16662039,Ajat Rosadi,437.0,2026-08-04 16:58:10.960000
16655997,tanatet8,436.7,2026-08-04 04:51:09.996000
16663369,csteeve,435.6,2026-08-05 00:48:24.693000
16627023,Noah Farr,435.4,2026-07-31 15:25:06.816000
16658344,SOONHANKWON,435.3,2026-08-05 04:56:23.696000
16658383,SIVA S,435.2,2026-08-04 13:07:37.336000
16662913,IYAMPAYE ribert,433.3,2026-08-04 19:01:38.223000
16658665,ChandramouliNagasundaram,431.5,2026-08-04 16:55:50.226000
16664119,FSzekut,430.8,2026-08-05 02:11:50.500000
16664454,Naga Vinay Avvaru,430.6,2026-08-05 04:53:44.333000
16651668,Haiku,430.6,2026-08-04 08:12:18.783000
16631989,VIDIT SHRIMALI,429.7,2026-07-31 17:13:46.643000
16639606,Peach2587,429.2,2026-08-05 02:37:01.653000
16658620,Dina Chettouh,427.4,2026-08-04 09:13:27.806000
16635848,KartoplyanePure,426.0,2026-08-04 23:08:55.630000
16635055,CHCHENTW,425.9,2026-08-03 11:12:14.490000
16656919,Sumaiya,425.5,2026-08-04 15:43:37.583000
16661659,Ivan Zagorulko,424.9,2026-08-04 15:29:09.030000
16660678,Chaitanya Sonaje,424.5,2026-08-04 13:40:28.260000
16658152,MingSUN007,424.3,2026-08-04 13:46:29.376000
16658319,Huỳnh Nguyễn Trọng Tín,424.0,2026-08-04 15:36:26.053000
16654404,Madhan Sidmal,423.8,2026-08-03 21:59:11.360000
16662967,Amalio Gomez,423.7,2026-08-04 22:07:16.233000
16656946,Sambit Padhan,423.7,2026-08-04 09:17:22.730000
16662646,Jay Parsana,421.9,2026-08-04 20:37:00.996000
16657145,Shudipto Trafder,421.8,2026-08-04 19:25:24.343000
16633982,Nikunj1375,421.1,2026-08-05 04:52:26.993000
16664514,Henry Adjanor tetteh,420.9,2026-08-05 04:23:04.106000
16659900,Abu Bakr,420.1,2026-08-04 18:30:29.420000
16659675,M.Athallah Rafif Aldera,420.1,2026-08-04 10:54:14.363000
16660886,Dr.Eldirdiri Fadol ,419.8,2026-08-05 05:22:28.386000
16623823,Julieta Rubis,419.4,2026-07-31 04:45:53.913000
16652230,BorisSpider,418.7,2026-08-04 20:04:42.160000
16656506,Piyush Harde,417.0,2026-08-04 12:54:26.280000
16629403,Galza98,414.0,2026-07-31 10:09:02.836000
16655003,Paramjeet Kaur,413.8,2026-08-04 21:09:02.350000
16663600,Adrián Flores,412.8,2026-08-05 00:38:36.606000
