episode_id,create_time,end_time,type,state,sub_0,team_0,bank_0,rating_0,sub_1,team_1,bank_1,rating_1
89141788,2026-07-31T12:29:00.281939Z,2026-07-31T12:30:20.548689300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126439,16622509,26439,1057.2433583226566,55135865,16624977,53410,1154.5807711825755
89141789,2026-07-31T12:29:00.290290400Z,2026-07-31T12:30:13.791562700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136099,16623799,50700,925.2412513749143,55134286,16624919,86795,1001.0117184492623
89141790,2026-07-31T12:29:00.289792900Z,2026-07-31T12:30:08.328720800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55133215,16621355,94013,1127.0932756643338,55134973,16624941,79843,1030.353843818042
89141792,2026-07-31T12:29:00.298366600Z,2026-07-31T12:30:28.029348100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136134,16623389,74493,919.824955838775,55133882,16622420,54955,811.1367210457114
89141794,2026-07-31T12:29:00.302158500Z,2026-07-31T12:30:22.025248900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55133690,16623645,61910,1136.6373140680737,55128859,16622367,74761,1165.5182899838273
89141795,2026-07-31T12:29:00.304979400Z,2026-07-31T12:30:26.772893600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135483,16621294,23684,843.3714157553788,55136134,16623389,79211,902.2063644350735
89141796,2026-07-31T12:29:00.301088100Z,2026-07-31T12:30:09.719728200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136308,16624824,2359,232.38261335275806,55132143,16627717,6094,407.3359857099937
89141797,2026-07-31T12:29:00.306237Z,2026-07-31T12:30:26.915877500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134673,16625856,36672,779.1297852827615,55134386,16627472,48457,810.4270716864891
89142288,2026-07-31T12:32:56.747968500Z,2026-07-31T12:34:09.841399100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136725,16630675,77380,930.5363844845742,55135737,16624625,84322,1037.311500682922
89142290,2026-07-31T12:32:56.750353800Z,2026-07-31T12:34:05.901907500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136535,16621497,172964,1082.1925389817945,55126439,16622509,84576,1046.820727372425
89142295,2026-07-31T12:32:56.754930600Z,2026-07-31T12:33:59.720153500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55133422,16623389,74603,1004.8625647078659,55136474,16626332,45995,964.8303001641854
89142298,2026-07-31T12:32:56.756920100Z,2026-07-31T12:34:22.914143500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126439,16622509,98863,1059.1959377104117,55136341,16624625,84652,1084.3412712141674
89142302,2026-07-31T12:32:56.760891100Z,2026-07-31T12:33:56.013348100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136500,16627313,15168,598.5261546742904,55125862,16622338,26701,681.203387096165
89142306,2026-07-31T12:32:56.770139Z,2026-07-31T12:34:03.638356200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134690,16621709,112956,1282.9774573744266,55129098,16623798,117603,1293.4945329044365
89142307,2026-07-31T12:32:56.775515900Z,2026-07-31T12:33:48.505318Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136190,16625418,13975,526.2809814165572,55117284,16622422,6228,445.4899325563042
89142308,2026-07-31T12:32:56.776952600Z,2026-07-31T12:34:09.746442300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134770,16629844,6900,498.6437254870234,55136019,16627313,33266,588.4763936078905
89142309,2026-07-31T12:32:56.780338700Z,2026-07-31T12:34:25.601500800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126140,16622919,60778,1006.5189961439345,55135182,16627906,67939,1055.557886921138
89142787,2026-07-31T12:36:56.930756300Z,2026-07-31T12:38:00.553976200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136711,16630804,57889,848.0775861474029,55135151,16622330,85018,943.6658314250454
89142790,2026-07-31T12:36:56.937522200Z,2026-07-31T12:38:13.338467600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,66090,995.2137677448968,55126072,16623749,37917,945.6038214236596
89142792,2026-07-31T12:36:56.939346500Z,2026-07-31T12:37:50.402939800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126983,16623582,4800,400.94003907868694,55136961,16621572,53,288.43316393725433
89142794,2026-07-31T12:36:56.941722300Z,2026-07-31T12:38:20.211120200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136341,16624625,100088,1110.1370557760872,55133558,16623034,97015,1076.7411278791692
89142795,2026-07-31T12:36:56.943428900Z,2026-07-31T12:38:19.489264Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119314,16622965,37706,783.5051890369082,55136487,16624056,52776,860.5047044834386
89142800,2026-07-31T12:36:56.950455400Z,2026-07-31T12:37:56.797620900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136385,16628487,63729,892.6039377535091,55135136,16622760,60627,847.7533361426131
89142803,2026-07-31T12:36:56.956837800Z,2026-07-31T12:38:16.584790400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,30419,665.7109522575776,55135360,16627751,30340,659.526828242608
89142804,2026-07-31T12:36:56.958165400Z,2026-07-31T12:38:16.405115400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117099,16621515,42434,672.5245713877213,55135861,16622319,44699,615.8783200626408
89143290,2026-07-31T12:40:58.600457800Z,2026-07-31T12:42:28.612127900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,75242,1017.4237993337169,55131142,16622242,55084,918.3729874131758
89143297,2026-07-31T12:40:58.601161300Z,2026-07-31T12:42:19.607259900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135491,16629699,63363,1008.7350114758538,55136341,16624625,94944,1126.8138154609978
89143298,2026-07-31T12:40:58.606503400Z,2026-07-31T12:42:15.812461100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135047,16630315,72461,914.0433827119834,55123452,16623398,67985,887.9673152129684
89143299,2026-07-31T12:40:58.595285600Z,2026-07-31T12:41:54.185572100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134770,16629844,61543,522.1222809443806,55137115,16629308,3634,348.2555768499992
89143301,2026-07-31T12:40:58.607402600Z,2026-07-31T12:42:07.185229500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55129923,16622509,128448,1175.691448963141,55135596,16627472,96276,1189.167139590819
89143776,2026-07-31T12:44:55.493703700Z,2026-07-31T12:46:03.232586500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137276,16627324,209,384.6204166927103,55117284,16622422,6259,455.1433667062199
89143781,2026-07-31T12:44:55.500948500Z,2026-07-31T12:46:24.310506800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119531,16622937,34882,887.4854980008058,55136946,16630323,62538,987.8672895958535
89143786,2026-07-31T12:44:55.512735300Z,2026-07-31T12:46:15.347470Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,62035,1042.2467164000673,55135491,16629699,37692,990.8220095205054
89143787,2026-07-31T12:44:55.505406100Z,2026-07-31T12:46:14.187280400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55133690,16623645,54733,1121.253084236296,55136535,16621497,80039,1205.32490892601
89143790,2026-07-31T12:44:55.521670200Z,2026-07-31T12:46:52.790295Z,EPISODE_TYPE_PUBLIC,COMPLETED,55127466,16623798,94594,1131.2331996534585,55136341,16624625,79170,1104.3422898525987
89143796,2026-07-31T12:44:55.530207700Z,2026-07-31T12:46:46.618747100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134770,16629844,45942,555.3453871065668,55136441,16630752,14067,497.9953627239895
89144282,2026-07-31T12:48:55.727658400Z,2026-07-31T12:50:12.083870400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137210,16625418,15679,544.350211862473,55135522,16630274,6978,383.1836290142089
89144293,2026-07-31T12:48:55.757311500Z,2026-07-31T12:50:00.717398200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116715,16622097,3000,332.16347403078186,55137089,16621572,3647,412.26588513126967
89144294,2026-07-31T12:48:55.756250900Z,2026-07-31T12:50:15.143308900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118379,16621497,1075,1065.8051557069293,55136474,16626332,80561,1069.214732533785
89144296,2026-07-31T12:48:55.763626500Z,2026-07-31T12:50:21.933320800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55129871,16623805,80348,1017.5995032622827,55136341,16624625,78346,1076.2802057140339
89144297,2026-07-31T12:48:55.766257Z,2026-07-31T12:50:08.124893700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135522,16630274,9759,410.0796032608014,55123041,16621683,17116,499.61312268391816
89144299,2026-07-31T12:48:55.769657700Z,2026-07-31T12:50:00.100804700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134286,16624919,91443,1023.0829511148003,55126140,16622919,87766,994.1025283630249
89144300,2026-07-31T12:48:55.769138900Z,2026-07-31T12:50:49.001136600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136500,16627313,28616,564.6372204993348,55136718,16630007,29475,623.9067657240777
89144302,2026-07-31T12:48:55.774232Z,2026-07-31T12:50:33.315401500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134973,16624941,82393,1070.0831641634188,55135182,16627906,59157,1035.0721357128782
89144303,2026-07-31T12:48:55.777496800Z,2026-07-31T12:50:01.398725900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135317,16624977,95703,1161.5908297043125,55134549,16621355,126022,1250.4516616111678
89144788,2026-07-31T12:52:54.572682300Z,2026-07-31T12:54:07.923808800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137267,16629308,3618,369.1142362564067,55115827,16621290,4878,425.99491608871114
89144790,2026-07-31T12:52:54.572712400Z,2026-07-31T12:54:03.635319200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135182,16627906,72584,1053.0016582169183,55136725,16630675,66488,999.7793620021926
89144791,2026-07-31T12:52:54.573814200Z,2026-07-31T12:54:20.298471200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55125574,16622835,90054,1212.4551675350044,55136535,16621497,115726,1260.1010214825233
89144792,2026-07-31T12:52:54.574570600Z,2026-07-31T12:53:49.788009500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137276,16627324,203,263.00535626418144,55135522,16630274,7682,409.28418445045673
89144793,2026-07-31T12:52:54.577030Z,2026-07-31T12:54:18.264001500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,41130,1042.282143953728,55125397,16623459,84552,1020.9031696191129
89144795,2026-07-31T12:52:54.580305300Z,2026-07-31T12:54:17.154061500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117263,16621515,22124,699.7472202524865,55136730,16629972,44807,821.3508356005857
89144799,2026-07-31T12:52:54.592641300Z,2026-07-31T12:54:04.804974600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135874,16629201,23126,462.9269103912329,55137109,16630335,24784,601.6645906337171
89144800,2026-07-31T12:52:54.590988900Z,2026-07-31T12:53:49.096321100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136190,16625418,14387,558.34028881851,55134272,16629403,8471,454.7329840083174
89145279,2026-07-31T12:56:54.468598700Z,2026-07-31T12:57:59.611019100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137510,16622367,132953,777.7986557993411,55116223,16622032,21966,651.7574090084618
89145283,2026-07-31T12:56:54.474684300Z,2026-07-31T12:58:14.905209200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126464,16623381,48243,820.0514898773364,55137246,16630689,101137,997.612341886665
89145285,2026-07-31T12:56:54.475371900Z,2026-07-31T12:58:30.168144Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135182,16627906,58474,1070.2961266753532,55137102,16623398,56607,1019.8260333872828
89145286,2026-07-31T12:56:54.474540Z,2026-07-31T12:57:57.622083800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115608,16621168,38444,632.2433781849086,55137512,16629201,17798,445.69941504253393
89145294,2026-07-31T12:56:54.489478900Z,2026-07-31T12:58:23.383820800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136725,16630675,90410,978.3175490590837,55118379,16621497,129974,1070.6950735868547
89145296,2026-07-31T12:56:54.494403900Z,2026-07-31T12:58:03.143252500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136026,16626093,56816,879.0520831991124,55134478,16622319,78098,937.7844190068435
89145297,2026-07-31T12:56:54.495255700Z,2026-07-31T12:58:00.941880200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134735,16622820,39064,802.2561713800742,55120628,16621153,30217,800.1661536008728
89145300,2026-07-31T12:56:54.502048300Z,2026-07-31T12:58:21.958829200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136099,16623799,56870,947.5555033530068,55131142,16622242,45823,905.7239671989809
89145301,2026-07-31T12:56:54.503383100Z,2026-07-31T12:58:12.741165700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135151,16622330,32921,939.6755207918904,55135226,16630323,32921,912.4862676130177
89145303,2026-07-31T12:56:54.505175900Z,2026-07-31T12:58:11.301996200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55129098,16623798,120662,1322.2355858753633,55134690,16621709,114726,1267.772736379929
89145775,2026-07-31T13:00:58.393029300Z,2026-07-31T13:02:04.322887800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118662,16621716,22614,510.8799422360407,55137657,16630896,3515,461.95602668845663
89145781,2026-07-31T13:00:58.401421200Z,2026-07-31T13:02:29.323645500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135182,16627906,74462,1051.2396509694997,55137246,16630689,82175,1061.3934851502781
89145790,2026-07-31T13:00:58.420407700Z,2026-07-31T13:02:13.759694400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137496,16627600,5292,307.076571923086,55134543,16623920,9156,417.8077919066509
89145797,2026-07-31T13:00:58.445158500Z,2026-07-31T13:02:19.280578300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126464,16623381,40338,809.2548113614655,55136730,16629972,40384,830.0755425197301
89145798,2026-07-31T13:00:58.444022100Z,2026-07-31T13:02:12.288864900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136725,16630675,63491,959.8012787660452,55126439,16622509,81309,1066.3097968692819
89145799,2026-07-31T13:00:58.446398500Z,2026-07-31T13:02:05.348197700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135673,16626979,70718,995.1722918038689,55135737,16624625,101962,1055.3921917114544
89145800,2026-07-31T13:00:58.447926800Z,2026-07-31T13:01:58.979869600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55132162,16622482,79945,906.2754952048468,55135151,16622330,84674,960.5687635150738
89146275,2026-07-31T13:04:59.725936Z,2026-07-31T13:06:22.844886200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137644,16630441,122921,859.2525692715665,55134735,16622820,42689,780.1621825164985
89146283,2026-07-31T13:04:59.733454700Z,2026-07-31T13:06:23.427258400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137246,16630689,78629,1100.1404543855147,55136474,16626332,77775,1010.5315708823755
89146287,2026-07-31T13:04:59.737352Z,2026-07-31T13:06:19.520653600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136500,16627313,24393,588.6102195046338,55137512,16629201,18103,461.4921531013622
89146294,2026-07-31T13:04:59.756601200Z,2026-07-31T13:06:03.521052600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135317,16624977,88396,1148.5856746685952,55136535,16621497,158368,1234.5362218065713
89146295,2026-07-31T13:04:59.758661600Z,2026-07-31T13:06:19.427712300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136946,16630323,70607,898.2499503721975,55134478,16622319,71177,957.2335592809881
89146300,2026-07-31T13:04:59.771399Z,2026-07-31T13:06:21.917899700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,44783,1026.178629496702,55132596,16623199,77652,1116.875399450172
89146301,2026-07-31T13:04:59.770469200Z,2026-07-31T13:06:01.014821600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136255,16624934,54925,981.0534100127204,55135047,16630315,54438,895.1370942127911
89146775,2026-07-31T13:08:56.079604700Z,2026-07-31T13:10:11.536745600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137789,16623488,34233,783.5658169182996,55119163,16622937,27257,658.0520397337434
89146781,2026-07-31T13:08:56.090336300Z,2026-07-31T13:10:25.457889200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134673,16625856,32079,759.4538375619601,55137499,16630713,36896,874.3263847399932
89146783,2026-07-31T13:08:56.091676300Z,2026-07-31T13:10:22.161903Z,EPISODE_TYPE_PUBLIC,COMPLETED,55133690,16623645,104879,1136.6533684901187,55137246,16630689,88108,1064.2358089726283
89146791,2026-07-31T13:08:56.108566700Z,2026-07-31T13:10:28.486928700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136099,16623799,83499,931.2247431297267,55137098,16626191,92554,1033.1628993792328
89146796,2026-07-31T13:08:56.118476700Z,2026-07-31T13:10:17.727964400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55125574,16622835,92934,1203.2597109280166,55136535,16621497,165388,1251.5586254960026
89147277,2026-07-31T13:12:55.695071900Z,2026-07-31T13:14:13.873720900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117263,16621515,39517,694.2912890409585,55137817,16623515,43506,790.8444673273369
89147279,2026-07-31T13:12:55.696233900Z,2026-07-31T13:13:59.790983700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137510,16622367,96117,1056.3191480240857,55135491,16629699,46581,975.5394918843158
89147282,2026-07-31T13:12:55.695675200Z,2026-07-31T13:14:04.999162700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119531,16622937,63572,881.5407493770648,55137568,16630675,92869,965.8922012672699
89147285,2026-07-31T13:12:55.699973200Z,2026-07-31T13:14:12.339858800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135077,16629844,28839,555.1098029694599,55137693,16623920,38559,748.8698185114939
89147298,2026-07-31T13:12:55.727514500Z,2026-07-31T13:14:20.031564Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134690,16621709,115129,1283.1341341043342,55136535,16621497,106165,1245.3861040460617
89147303,2026-07-31T13:12:55.735480200Z,2026-07-31T13:14:01.934032700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55129067,16622367,102526,1227.392205444639,55135596,16627472,95513,1173.167605497108
89147792,2026-07-31T13:16:56.199294900Z,2026-07-31T13:18:03.133384900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135182,16627906,69133,1036.3721798159102,55137510,16622367,119988,1096.5289753501572
89147794,2026-07-31T13:16:56.201911900Z,2026-07-31T13:18:08.172105700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135483,16621294,25997,820.9773577162837,55137499,16630713,56847,884.2485127172423
89147797,2026-07-31T13:16:56.208578500Z,2026-07-31T13:18:26.840895100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136134,16623389,74201,937.1132968861385,55137435,16630964,45987,838.0339670912152
89147799,2026-07-31T13:16:56.211728Z,2026-07-31T13:18:16.133126600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137248,16630689,88428,1070.5866092099286,55133558,16623034,97819,1092.3692086119338
89147800,2026-07-31T13:16:56.215103700Z,2026-07-31T13:18:08.069054200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126983,16623582,3693,444.41000143744947,55137657,16630896,3135,367.91091352738636
89147804,2026-07-31T13:16:56.223009800Z,2026-07-31T13:18:13.225982900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137469,16627313,42861,601.6898664051638,55134770,16629844,16969,527.3882471786128
89147807,2026-07-31T13:16:56.227896200Z,2026-07-31T13:18:09.360889600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126900,16623823,6669,458.12768479209757,55134274,16625611,29047,562.8192527856054
89147808,2026-07-31T13:16:56.230157100Z,2026-07-31T13:18:44.236388100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135483,16621294,23191,800.9773460869586,55136242,16629972,53270,867.8668328304136
89147809,2026-07-31T13:16:56.226447100Z,2026-07-31T13:18:23.062011900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137098,16626191,68320,971.9222813285782,55136474,16626332,104360,1027.1771316224174
89148279,2026-07-31T13:20:56.251392600Z,2026-07-31T13:23:28.038711200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115608,16621168,34996,639.8399864655099,55138021,16623678,25663,585.6259513646514
89148283,2026-07-31T13:20:56.254526400Z,2026-07-31T13:22:11.629514700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55138022,16628487,68136,776.9555525734329,55116223,16622032,17010,642.2665502094396
89148286,2026-07-31T13:20:56.255841200Z,2026-07-31T13:21:58.273045Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137817,16623515,51281,778.9667851287434,55135136,16622760,76504,866.5948113651631
89148287,2026-07-31T13:20:56.259327800Z,2026-07-31T13:23:04.772769800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137955,16626979,76423,942.9773014793326,55135151,16622330,60487,936.3734719151091
89148289,2026-07-31T13:20:56.262108700Z,2026-07-31T13:22:13.300846300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126464,16623381,47019,816.6654619249466,55137789,16623488,25836,701.8594770285711
89148291,2026-07-31T13:20:56.263973Z,2026-07-31T13:22:20.829978100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,99641,1043.1448841820388,55137598,16629699,66411,987.2625905737718
89148294,2026-07-31T13:20:56.272064100Z,2026-07-31T13:22:05.677331500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137568,16630675,98516,1085.7611775823354,55136341,16624625,89793,1075.3775727041077
89148300,2026-07-31T13:20:56.282069700Z,2026-07-31T13:22:01.022009500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137261,16621315,54760,894.1083962239555,55135047,16630315,77725,917.7785925269667
89148302,2026-07-31T13:20:56.286746400Z,2026-07-31T13:22:01.018555500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137102,16623398,71603,1057.8048060647245,55136341,16624625,75880,1094.8428278974782
89148306,2026-07-31T13:20:56.289450700Z,2026-07-31T13:21:55.180317200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137469,16627313,22911,571.8817261187986,55118395,16621585,27865,663.0931109162082
89148308,2026-07-31T13:20:56.293896400Z,2026-07-31T13:22:13.190827200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134286,16624919,90389,1048.0666057105846,55133558,16623034,87975,1074.7998472306924
89148792,2026-07-31T13:24:55.345413100Z,2026-07-31T13:26:05.310537300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55138072,16629165,55514,819.7851027506774,55135483,16621294,21860,779.1229664146811
89148799,2026-07-31T13:24:55.418678800Z,2026-07-31T13:26:12.810198500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137848,16622993,97799,943.5067352882471,55135136,16622760,54931,849.4447716139066
89148818,2026-07-31T13:24:55.464068200Z,2026-07-31T13:25:56.058946100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137102,16623398,84529,1079.5960674046364,55134973,16624941,83660,1051.5872588369643
89148820,2026-07-31T13:24:55.474503300Z,2026-07-31T13:25:50.651703300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134274,16625611,28960,593.597605136168,55137109,16630335,22446,523.4594772007887
89149311,2026-07-31T13:28:55.272760300Z,2026-07-31T13:30:21.327378300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137848,16622993,96095,1009.5439394857103,55135182,16627906,73077,1018.0515304803914
89149315,2026-07-31T13:28:55.282606200Z,2026-07-31T13:30:04.299824800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117088,16622312,4114,421.9720438480433,55138099,16625615,3000,336.8178408313028
89149316,2026-07-31T13:28:55.282362100Z,2026-07-31T13:29:58.308153900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126439,16622509,65543,1056.9230003738999,55137664,16627472,80589,1092.3744670175026
89149322,2026-07-31T13:28:55.288755900Z,2026-07-31T13:30:22.573570300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55129871,16623805,94894,1039.048033471512,55137568,16630675,86938,1097.9014932368789
89149323,2026-07-31T13:28:55.290534800Z,2026-07-31T13:30:15.907978900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55126464,16623381,36800,807.4440894772948,55137499,16630713,42800,854.6510837465829
89149327,2026-07-31T13:28:55.295096700Z,2026-07-31T13:30:12.905927100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135136,16622760,64616,868.7174815994609,55137495,16630713,62482,826.4076997200056
89149795,2026-07-31T13:33:02.783903300Z,2026-07-31T13:34:20.946403800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55138448,16631480,85402,719.0346923494201,55115388,16621402,47228,629.5642386056256
89149799,2026-07-31T13:33:02.789834500Z,2026-07-31T13:34:14.942191200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135151,16622330,82530,940.1595032078956,55138072,16629165,59628,818.4228355301299
89149806,2026-07-31T13:33:02.795577400Z,2026-07-31T13:34:04.776507600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117263,16621515,22659,689.6681680580823,55138022,16628487,79607,812.6647193126881
89149811,2026-07-31T13:33:02.800605900Z,2026-07-31T13:34:19.489387400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55129871,16623805,38337,1024.1431754869388,55137848,16622993,73179,1056.380708741923
89149815,2026-07-31T13:33:02.806322100Z,2026-07-31T13:34:10.786525100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137644,16630441,113012,1093.1314774679165,55122519,16622919,51927,1000.4458454626262
89149816,2026-07-31T13:33:02.810486800Z,2026-07-31T13:34:11.136358700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55136474,16626332,91651,1062.0568320637367,55137598,16629699,89868,1069.96807205071
89149818,2026-07-31T13:33:02.807478300Z,2026-07-31T13:34:07.979270700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137510,16622367,103484,1161.9296799570152,55125574,16622835,118354,1212.1544894045123
89149822,2026-07-31T13:33:02.816005300Z,2026-07-31T13:34:10.493876500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137568,16630675,100274,1111.629491804172,55135151,16622330,75088,926.1532117521722
89150316,2026-07-31T13:37:04.036814100Z,2026-07-31T13:38:19.629397400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134770,16629844,12466,509.2481732453753,55138569,16628487,88132,685.5312929570492
89150328,2026-07-31T13:37:04.049253500Z,2026-07-31T13:38:22.412802500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119531,16622937,34518,873.1797995359933,55137987,16629165,56431,858.2668923675626
89150818,2026-07-31T13:41:03.295556900Z,2026-07-31T13:42:16.091671700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135483,16621294,37157,769.1705579272214,55138237,16625856,84554,977.2300413337271
89150829,2026-07-31T13:41:03.314676500Z,2026-07-31T13:42:13.231027600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55137848,16622993,94715,1113.0935483474705,55135047,16630315,72834,908.2409016080862
89150832,2026-07-31T13:41:03.320671500Z,2026-07-31T13:42:19.203204800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55138021,16623678,20199,606.1410323544997,55118662,16621716,7063,503.3289935885201
89150835,2026-07-31T13:41:03.319638400Z,2026-07-31T13:42:07.126278Z,EPISODE_TYPE_PUBLIC,COMPLETED,55138042,16630323,43880,647.7235938773509,55119163,16622937,58111,668.6747903945597
