episode_id,seat,final_money,peak_crew,total_hires,first_land_day,elbow_day,tiles_planted,plants_carrot,plants_melon,plants_north,plants_pass,plants_plant,plants_strawberry,plants_tomato,plants_west,plants_wheat,price_carrot_max,price_carrot_min,price_egg_max,price_egg_min,price_fertilizer_max,price_fertilizer_min,price_melon_max,price_melon_min,price_milk_max,price_milk_min,price_strawberry_max,price_strawberry_min,price_tomato_max,price_tomato_min,price_wheat_max,price_wheat_min,price_wool_max,price_wool_min
89315117,0,75962.0,12,237,10.0,11.0,79,15,35,0,0,0,0,0,0,29,41,31,73,50,100,1,277,113,249,26,320,120,96,60,63,25,228,133
89315117,1,96882.0,12,320,7.0,11.0,88,6,20,0,0,0,34,0,0,28,41,31,73,50,100,1,277,113,249,26,320,120,96,60,63,25,228,133
89315632,0,58110.0,11,186,0.0,12.0,195,0,37,0,0,0,0,0,0,158,42,35,67,50,100,100,278,25,310,160,310,120,88,60,58,23,247,200
89315632,1,29126.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,42,35,67,50,100,100,278,25,310,160,310,120,88,60,58,23,247,200
89315667,0,35417.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,58,47,100,78,281,13,336,160,323,120,95,60,50,25,246,200
89315667,1,37762.0,6,152,12.0,10.0,84,0,20,0,0,0,0,15,0,49,42,35,58,47,100,78,281,13,336,160,323,120,95,60,50,25,246,200
89316158,0,138048.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,71,50,100,26,277,101,198,66,261,120,101,60,58,25,244,200
89316158,1,57537.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,42,35,71,50,100,26,277,101,198,66,261,120,101,60,58,25,244,200
89316180,0,76492.0,13,213,12.0,20.0,61,2,23,0,0,0,36,0,0,0,41,35,69,50,100,46,278,7,292,160,279,120,93,60,56,25,250,200
89316180,1,95396.0,13,259,9.0,11.0,109,0,50,0,0,0,33,7,0,19,41,35,69,50,100,46,278,7,292,160,279,120,93,60,56,25,250,200
89316182,0,54642.0,12,238,10.0,11.0,76,15,36,0,0,0,0,0,0,25,42,32,75,50,100,1,278,57,249,1,259,120,109,60,63,25,227,1
89316182,1,97478.0,13,308,8.0,15.0,76,0,24,0,0,0,44,0,0,8,42,32,75,50,100,1,278,57,249,1,259,120,109,60,63,25,227,1
89317206,0,74361.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,42,35,75,50,100,1,277,68,259,160,296,120,103,60,60,25,227,133
89317206,1,109220.0,12,323,7.0,11.0,83,5,20,0,0,0,34,0,0,24,42,35,75,50,100,1,277,68,259,160,296,120,103,60,60,25,227,133
89318265,0,1681.0,12,232,13.0,0.0,767,382,381,0,0,0,0,0,0,4,42,35,69,50,100,100,281,1,324,160,299,120,96,60,48,25,250,200
89318265,1,30795.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,69,50,100,100,281,1,324,160,299,120,96,60,48,25,250,200
89318271,0,80826.0,16,279,10.0,11.0,181,12,31,0,0,0,50,0,0,88,42,35,64,50,100,40,278,1,307,160,292,120,107,60,50,25,247,200
89318271,1,89002.0,10,292,12.0,13.0,108,23,23,0,0,0,22,0,0,40,42,35,64,50,100,40,278,1,307,160,292,120,107,60,50,25,247,200
89318812,0,40942.0,6,180,,11.0,67,0,21,0,0,0,14,12,0,20,42,35,69,50,103,100,278,22,328,160,293,120,106,60,49,25,251,200
89318812,1,31926.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,69,50,103,100,278,22,328,160,293,120,106,60,49,25,251,200
89319836,0,64803.0,11,292,9.0,13.0,116,28,6,0,0,0,4,16,0,62,42,32,66,50,100,1,277,206,240,160,285,120,97,60,55,25,246,200
89319836,1,129481.0,12,320,7.0,11.0,88,7,20,0,0,0,34,0,0,27,42,32,66,50,100,1,277,206,240,160,285,120,97,60,55,25,246,200
89320382,0,1236.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,69,50,100,100,293,250,320,160,301,120,103,60,50,25,253,200
89320382,1,1000.0,0,0,,0.0,1,0,1,0,0,0,0,0,0,0,42,35,69,50,100,100,293,250,320,160,301,120,103,60,50,25,253,200
89320904,0,33423.0,7,210,,13.0,60,3,57,0,0,0,0,0,0,0,42,35,70,50,100,100,281,7,351,160,336,120,96,60,50,25,250,200
89320904,1,7851.0,10,170,0.0,0.0,33,0,33,0,0,0,0,0,0,0,42,35,70,50,100,100,281,7,351,160,336,120,96,60,50,25,250,200
89321390,0,116915.0,12,320,7.0,11.0,89,7,20,0,0,0,33,0,0,29,42,35,69,50,100,1,277,204,230,97,273,120,93,60,55,25,237,200
89321390,1,53547.0,11,292,9.0,13.0,116,28,6,0,0,0,4,16,0,62,42,35,69,50,100,1,277,204,230,97,273,120,93,60,55,25,237,200
89321400,0,39736.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,68,50,100,89,281,13,320,160,299,120,86,60,48,25,251,200
89321400,1,11244.0,10,210,5.0,0.0,256,47,130,0,0,0,0,0,0,79,42,35,68,50,100,89,281,13,320,160,299,120,86,60,48,25,251,200
89322441,0,113564.0,12,320,7.0,11.0,90,6,20,0,0,0,34,0,0,30,42,35,75,50,100,1,277,201,203,9,265,120,90,60,55,25,240,200
89322441,1,33118.0,11,292,9.0,12.0,116,29,6,0,0,0,4,16,0,61,42,35,75,50,100,1,277,201,203,9,265,120,90,60,55,25,240,200
89323501,0,103017.0,11,295,10.0,16.0,225,131,14,0,0,0,30,0,0,50,41,28,75,50,100,45,277,54,266,160,301,120,86,60,53,25,249,200
89323501,1,36878.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,41,28,75,50,100,45,277,54,266,160,301,120,86,60,53,25,249,200
89323532,0,11268.0,10,206,5.0,0.0,264,49,133,0,0,0,0,0,0,82,42,35,64,47,100,89,281,13,324,160,316,120,96,60,49,25,248,200
89323532,1,38607.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,64,47,100,89,281,13,324,160,316,120,96,60,49,25,248,200
89324032,0,56938.0,11,292,9.0,13.0,115,27,6,0,0,0,4,16,0,62,42,32,70,50,100,10,278,218,227,63,309,120,82,60,56,25,251,200
89324032,1,59826.0,11,280,,11.0,58,8,50,0,0,0,0,0,0,0,42,32,70,50,100,10,278,218,227,63,309,120,82,60,56,25,251,200
89324040,0,48467.0,8,144,0.0,14.0,73,0,25,0,0,0,33,0,0,15,42,35,73,50,100,100,280,198,336,160,295,120,96,60,50,25,253,200
89324040,1,12802.0,5,66,0.0,0.0,185,22,93,0,0,0,0,0,0,70,42,35,73,50,100,100,280,198,336,160,295,120,96,60,50,25,253,200
89324044,0,106183.0,12,321,7.0,11.0,89,7,18,0,0,0,36,0,0,28,42,35,70,50,100,3,277,1,282,160,267,120,100,60,57,25,229,43
89324044,1,77134.0,13,273,9.0,11.0,140,0,50,0,0,0,37,24,0,29,42,35,70,50,100,3,277,1,282,160,267,120,100,60,57,25,229,43
89324068,0,49332.0,10,243,0.0,10.0,308,0,40,0,0,0,0,0,0,268,42,33,63,50,100,61,277,1,304,160,303,120,94,60,48,21,251,200
89324068,1,54384.0,8,188,0.0,11.0,408,90,24,0,0,0,61,11,0,222,42,33,63,50,100,61,277,1,304,160,303,120,94,60,48,21,251,200
89324072,0,46981.0,13,259,9.0,11.0,125,0,48,0,0,0,15,22,0,40,42,35,73,50,100,1,277,1,289,126,294,120,98,60,57,25,227,1
89324072,1,90703.0,12,323,7.0,10.0,87,5,18,0,0,0,36,0,0,28,42,35,73,50,100,1,277,1,289,126,294,120,98,60,57,25,227,1
89324556,0,45799.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,31,69,50,100,100,281,186,358,160,326,120,105,60,51,24,246,200
89324556,1,9816.0,4,112,,0.0,22,8,4,0,0,0,0,0,0,10,42,31,69,50,100,100,281,186,358,160,326,120,105,60,51,24,246,200
89325082,0,80908.0,11,292,9.0,13.0,115,27,6,0,0,0,4,16,0,62,41,32,61,50,100,34,288,250,282,160,317,120,103,60,54,25,248,200
89325082,1,31349.0,6,180,0.0,8.0,54,18,6,0,0,0,2,0,0,28,41,32,61,50,100,34,288,250,282,160,317,120,103,60,54,25,248,200
89325623,0,103957.0,12,238,10.0,15.0,78,15,31,0,0,0,0,0,0,32,42,31,70,50,100,1,278,120,284,74,259,120,107,60,62,25,229,31
89325623,1,86788.0,13,351,9.0,11.0,75,4,18,0,0,0,34,0,0,19,42,31,70,50,100,1,278,120,284,74,259,120,107,60,62,25,229,31
89325654,0,7746.0,0,0,,0.0,60,60,0,0,0,0,0,0,0,0,41,29,70,50,100,100,287,247,336,160,318,120,88,60,49,25,253,200
89325654,1,27400.0,10,170,0.0,0.0,34,0,34,0,0,0,0,0,0,0,41,29,70,50,100,100,287,247,336,160,318,120,88,60,49,25,253,200
89326146,0,28079.0,12,257,9.0,0.0,0,0,0,0,0,0,0,0,0,0,42,35,68,50,100,75,293,250,339,160,327,120,98,60,52,25,250,200
89326146,1,6259.0,0,0,,0.0,2,0,2,0,0,0,0,0,0,0,42,35,68,50,100,75,293,250,339,160,327,120,98,60,52,25,250,200
89326672,0,180499.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,66,50,100,58,278,13,325,160,280,120,103,60,55,25,240,200
89326672,1,29958.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,42,35,66,50,100,58,278,13,325,160,280,120,103,60,55,25,240,200
89326674,0,95434.0,11,242,11.0,13.0,215,0,17,0,0,0,21,0,0,177,42,35,70,50,100,83,281,54,308,160,300,120,94,60,42,25,249,200
89326674,1,36968.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,70,50,100,83,281,54,308,160,300,120,94,60,42,25,249,200
89326680,0,14611.0,4,116,2.0,0.0,304,0,0,0,0,0,0,0,0,304,42,35,76,50,100,100,286,240,332,160,314,120,88,60,39,23,250,200
89326680,1,14862.0,5,66,0.0,0.0,143,22,96,0,0,0,0,0,0,25,42,35,76,50,100,100,286,240,332,160,314,120,88,60,39,23,250,200
89327228,0,77502.0,12,238,10.0,11.0,73,15,35,0,0,0,0,0,0,23,41,30,74,50,100,1,278,91,279,1,305,120,96,60,63,25,223,1
89327228,1,82689.0,10,273,7.0,11.0,79,16,22,0,0,0,23,0,0,18,41,30,74,50,100,1,278,91,279,1,305,120,96,60,63,25,223,1
89327741,0,36832.0,10,265,4.0,12.0,196,42,29,0,0,0,16,0,0,109,42,35,69,50,100,100,280,13,340,160,316,120,99,60,44,23,250,200
89327741,1,29674.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,42,35,69,50,100,100,280,13,340,160,316,120,99,60,44,23,250,200
89328261,0,98692.0,11,234,11.0,16.0,207,0,15,0,0,0,20,0,0,172,42,35,66,50,100,61,277,1,286,160,300,120,101,60,41,21,245,200
89328261,1,35298.0,9,234,0.0,10.0,312,0,43,0,0,0,0,0,0,269,42,35,66,50,100,61,277,1,286,160,300,120,101,60,41,21,245,200
89328265,0,114119.0,13,318,7.0,12.0,71,22,12,0,0,0,16,0,0,21,41,35,65,50,100,27,278,19,274,160,278,120,96,60,54,25,249,200
89328265,1,91139.0,13,276,9.0,11.0,141,0,47,0,0,0,35,23,0,36,41,35,65,50,100,27,278,19,274,160,278,120,96,60,54,25,249,200
89328795,0,68883.0,14,310,13.0,21.0,85,13,7,0,0,0,26,0,0,39,42,35,68,50,100,83,278,176,292,160,299,120,105,60,55,25,246,200
89328795,1,45592.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,68,50,100,83,278,176,292,160,299,120,105,60,55,25,246,200
89330357,0,78254.0,11,292,9.0,13.0,115,27,7,0,0,0,4,16,0,61,42,33,59,50,100,3,281,228,264,160,287,120,95,60,53,25,246,200
89330357,1,99228.0,11,305,6.0,14.0,90,0,29,0,0,0,17,0,0,44,42,33,59,50,100,3,281,228,264,160,287,120,95,60,53,25,246,200
89330371,0,84211.0,13,256,9.0,11.0,115,8,37,0,0,0,35,8,0,27,42,32,69,50,100,43,278,1,281,160,282,120,91,60,53,23,244,200
89330371,1,117792.0,11,280,0.0,11.0,145,0,28,0,0,0,70,15,0,32,42,32,69,50,100,43,278,1,281,160,282,120,91,60,53,23,244,200
89330919,0,52463.0,11,239,0.0,10.0,296,0,34,0,0,0,0,0,0,262,42,35,53,47,100,48,277,115,297,160,300,120,92,60,50,21,250,200
89330919,1,62826.0,14,313,12.0,20.0,129,26,15,0,0,0,21,0,0,67,42,35,53,47,100,48,277,115,297,160,300,120,92,60,50,21,250,200
89330923,0,82858.0,11,286,,11.0,20,14,6,0,0,0,0,0,0,0,42,35,66,50,100,1,278,101,278,160,283,120,107,60,57,25,240,199
89330923,1,65714.0,16,283,10.0,11.0,179,8,32,0,0,0,56,0,0,83,42,35,66,50,100,1,278,101,278,160,283,120,107,60,57,25,240,199
89331413,0,29534.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,42,35,75,50,100,58,278,13,277,160,225,120,101,60,55,25,244,200
89331413,1,156748.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,75,50,100,58,278,13,277,160,225,120,101,60,55,25,244,200
89331439,0,11583.0,6,162,2.0,0.0,471,0,0,0,0,0,0,0,0,471,42,35,74,50,100,100,287,247,340,160,321,120,90,60,32,21,247,200
89331439,1,29017.0,10,170,0.0,0.0,33,0,33,0,0,0,0,0,0,0,42,35,74,50,100,100,287,247,340,160,321,120,90,60,32,21,247,200
89331448,0,9878.0,4,112,,0.0,22,8,4,0,0,0,0,0,0,10,42,35,75,50,100,100,292,250,336,160,330,120,91,60,52,25,247,200
89331448,1,5323.0,4,100,10.0,0.0,74,0,0,0,0,0,0,74,0,0,42,35,75,50,100,100,292,250,336,160,330,120,91,60,52,25,247,200
89331976,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,42,35,66,50,100,100,293,250,336,160,321,120,81,52,49,25,253,200
89331976,1,3989.0,4,100,10.0,0.0,74,0,0,0,0,0,0,74,0,0,42,35,66,50,100,100,293,250,336,160,321,120,81,52,49,25,253,200
89333000,0,73639.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,42,35,66,50,100,1,277,51,259,160,273,120,103,60,56,25,245,200
89333000,1,120496.0,12,321,7.0,14.0,85,6,20,0,0,0,34,0,0,25,42,35,66,50,100,1,277,51,259,160,273,120,103,60,56,25,245,200
89333009,0,10084.0,9,209,13.0,0.0,223,61,97,0,0,0,0,0,0,65,41,33,75,50,100,100,281,1,336,160,299,120,92,60,47,25,253,200
89333009,1,36658.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,41,33,75,50,100,100,281,1,336,160,299,120,92,60,47,25,253,200
89334049,0,43498.0,10,243,0.0,10.0,299,0,39,0,0,0,0,0,0,260,42,35,53,50,100,34,277,1,301,160,264,120,101,60,49,21,249,200
89334049,1,138361.0,12,324,7.0,14.0,90,10,16,0,0,0,38,0,0,26,42,35,53,50,100,34,277,1,301,160,264,120,101,60,49,21,249,200
89334601,0,111376.0,14,302,11.0,18.0,98,33,22,0,0,0,5,0,0,38,42,35,67,50,100,26,277,176,214,53,300,120,101,60,56,22,244,200
89334601,1,62229.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,42,35,67,50,100,26,277,176,214,53,300,120,101,60,56,22,244,200
89334602,0,31478.0,5,112,15.0,8.0,88,31,13,0,0,0,3,6,0,35,42,35,69,50,100,85,281,249,336,160,278,120,96,60,47,23,250,200
89334602,1,29388.0,6,135,14.0,0.0,129,49,26,0,0,0,16,0,0,38,42,35,69,50,100,85,281,249,336,160,278,120,96,60,47,23,250,200
89335120,0,136159.0,12,319,7.0,11.0,86,6,28,0,0,0,29,0,0,23,41,35,66,50,100,1,277,181,247,160,300,120,108,60,56,25,244,200
89335120,1,66855.0,11,292,9.0,13.0,111,27,7,0,0,0,4,16,0,57,41,35,66,50,100,1,277,181,247,160,300,120,108,60,56,25,244,200
89336182,0,102894.0,14,255,12.0,16.0,101,26,24,0,0,0,8,4,0,39,42,35,66,50,100,23,278,1,275,160,290,120,103,60,56,23,230,158
89336182,1,98357.0,12,264,9.0,11.0,115,0,55,0,0,0,33,0,0,27,42,35,66,50,100,23,278,1,275,160,290,120,103,60,56,23,230,158
89336184,0,72403.0,14,354,9.0,13.0,106,33,22,0,0,0,13,0,0,38,42,31,63,50,100,48,280,1,286,160,285,120,105,60,53,25,251,200
89336184,1,28396.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,42,31,63,50,100,48,280,1,286,160,285,120,105,60,53,25,251,200
89336185,0,25565.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,41,35,69,50,100,100,278,13,351,160,303,120,105,60,47,25,252,200
89336185,1,22204.0,7,210,12.0,0.0,322,0,255,0,0,0,0,0,0,67,41,35,69,50,100,100,278,13,351,160,303,120,105,60,47,25,252,200
89336203,0,9793.0,11,169,13.0,0.0,46,0,20,0,0,0,26,0,0,0,42,35,68,50,100,85,292,250,315,160,303,120,80,47,52,25,252,200
89336203,1,4004.0,4,100,10.0,0.0,77,0,0,0,0,0,0,77,0,0,42,35,68,50,100,85,292,250,315,160,303,120,80,47,52,25,252,200
89336206,0,106944.0,12,323,7.0,11.0,89,7,20,0,0,0,34,0,0,28,42,31,66,50,100,1,277,127,275,11,292,120,92,60,60,25,241,200
89336206,1,93947.0,12,238,10.0,11.0,74,15,36,0,0,0,0,0,0,23,42,31,66,50,100,1,277,127,275,11,292,120,92,60,60,25,241,200
89337218,0,60290.0,16,272,10.0,11.0,173,5,31,0,0,0,48,0,0,89,42,35,76,50,100,1,278,13,264,160,255,120,94,60,57,25,236,195
89337218,1,143876.0,12,290,8.0,14.0,67,0,22,0,0,0,44,0,0,1,42,35,76,50,100,1,278,13,264,160,255,120,94,60,57,25,236,195
89337255,0,2155.0,2,44,0.0,0.0,97,0,0,0,0,0,0,97,0,0,42,35,70,50,100,100,293,250,332,160,294,120,81,52,48,25,250,200
89337255,1,70.0,0,0,,0.0,23,0,0,0,0,0,23,0,0,0,42,35,70,50,100,100,293,250,332,160,294,120,81,52,48,25,250,200
89338272,0,29467.0,7,203,,0.0,88,28,31,0,0,0,4,5,0,20,42,35,73,50,100,58,278,13,288,160,261,120,88,60,54,25,240,200
89338272,1,168787.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,73,50,100,58,278,13,288,160,261,120,88,60,54,25,240,200
89338282,0,134569.0,11,278,8.0,14.0,72,0,19,0,0,0,53,0,0,0,42,33,71,50,100,1,278,91,260,9,261,120,103,60,63,25,223,88
89338282,1,80155.0,12,238,10.0,11.0,73,15,31,0,0,0,0,0,0,27,42,33,71,50,100,1,278,91,260,9,261,120,103,60,63,25,223,88
89338288,0,66498.0,11,292,9.0,13.0,115,27,6,0,0,0,4,16,0,62,42,30,67,50,100,22,281,225,258,93,294,120,101,60,58,25,246,200
89338288,1,55046.0,13,326,8.0,13.0,65,22,16,0,0,0,13,0,0,14,42,30,67,50,100,22,281,225,258,93,294,120,101,60,58,25,246,200
89339346,0,3000.0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,41,32,77,50,100,100,293,250,332,160,303,120,92,60,52,25,250,200
89339346,1,1819.0,4,72,3.0,0.0,411,65,0,0,0,0,62,284,0,0,41,32,77,50,100,100,293,250,332,160,303,120,92,60,52,25,250,200
89339863,0,14052.0,6,164,0.0,0.0,269,103,17,0,0,0,17,22,0,110,42,35,73,50,100,100,281,232,332,160,316,120,101,60,51,25,250,200
89339863,1,22569.0,10,170,0.0,0.0,32,0,32,0,0,0,0,0,0,0,42,35,73,50,100,100,281,232,332,160,316,120,101,60,51,25,250,200
89339873,0,135101.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,75,50,100,30,278,16,238,76,225,120,84,60,57,25,248,200
89339873,1,59552.0,12,245,11.0,11.0,113,0,35,0,0,0,23,25,0,30,42,35,75,50,100,30,278,16,238,76,225,120,84,60,57,25,248,200
89340933,0,63115.0,11,292,9.0,13.0,115,27,6,0,0,0,4,16,0,62,42,35,69,50,100,1,277,216,239,158,279,120,82,60,54,25,244,200
89340933,1,120992.0,12,319,7.0,11.0,89,8,20,0,0,0,32,0,0,29,42,35,69,50,100,1,277,216,239,158,279,120,82,60,54,25,244,200
89341989,0,84662.0,10,269,10.0,14.0,150,5,70,0,0,0,12,4,0,59,42,35,67,50,100,1,278,16,274,160,300,120,103,60,55,25,251,200
89341989,1,51429.0,15,268,10.0,10.0,179,7,29,0,0,0,51,0,0,92,42,35,67,50,100,1,278,16,274,160,300,120,103,60,55,25,251,200
89342525,0,22420.0,9,248,0.0,0.0,430,183,28,0,0,0,22,30,0,167,41,28,70,50,100,100,278,240,351,160,299,120,91,60,44,22,247,200
89342525,1,29989.0,5,113,16.0,0.0,86,23,13,0,0,0,3,8,0,39,41,28,70,50,100,100,278,240,351,160,299,120,91,60,44,22,247,200
89342534,0,46597.0,7,203,,13.0,86,27,32,0,0,0,3,5,0,19,42,35,74,50,100,56,281,176,297,160,312,120,88,57,52,25,242,200
89342534,1,79660.0,11,295,8.0,13.0,155,77,7,0,0,0,1,11,0,59,42,35,74,50,100,56,281,176,297,160,312,120,88,57,52,25,242,200
89342543,0,3257.0,3,90,5.0,0.0,244,3,0,0,0,0,0,0,0,241,42,35,71,50,100,100,293,250,324,160,323,120,89,60,47,24,247,200
89342543,1,3175.0,4,72,3.0,0.0,531,57,0,0,0,0,7,467,0,0,42,35,71,50,100,100,293,250,324,160,323,120,89,60,47,24,247,200
89343043,0,130588.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,77,50,100,21,278,7,256,103,242,120,93,60,59,25,228,61
89343043,1,63949.0,13,268,9.0,11.0,117,0,50,0,0,0,31,10,0,26,42,35,77,50,100,21,278,7,256,103,242,120,93,60,59,25,228,61
89344632,0,23870.0,7,203,,0.0,86,27,32,0,0,0,3,5,0,19,42,35,64,50,100,59,278,1,315,160,308,120,103,60,52,25,247,200
89344632,1,78713.0,13,260,9.0,11.0,126,8,36,0,0,0,19,30,0,33,42,35,64,50,100,59,278,1,315,160,308,120,103,60,52,25,247,200
89345159,0,155749.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,33,68,50,100,16,278,234,223,141,246,120,99,60,57,25,246,200
89345159,1,64102.0,11,292,9.0,13.0,117,29,6,0,0,0,4,16,0,62,42,33,68,50,100,16,278,234,223,141,246,120,99,60,57,25,246,200
89347825,0,4308.0,4,100,10.0,0.0,78,0,0,0,0,0,0,78,0,0,42,35,68,50,100,100,293,250,344,160,301,120,84,47,49,25,253,200
89347825,1,2517.0,1,3,10.0,0.0,64,52,0,0,0,0,12,0,0,0,42,35,68,50,100,100,293,250,344,160,301,120,84,47,49,25,253,200
89348876,0,70898.0,10,284,9.0,14.0,41,0,41,0,0,0,0,0,0,0,42,33,74,50,100,1,284,231,196,5,309,120,88,60,56,25,248,200
89348876,1,33556.0,11,292,9.0,12.0,114,26,6,0,0,0,4,16,0,62,42,33,74,50,100,1,284,231,196,5,309,120,88,60,56,25,248,200
89349938,0,130742.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,33,73,50,100,1,278,86,208,1,265,120,96,60,63,25,243,200
89349938,1,45966.0,12,238,10.0,11.0,74,15,34,0,0,0,0,0,0,25,42,33,73,50,100,1,278,86,208,1,265,120,96,60,63,25,243,200
89349943,0,55906.0,13,260,9.0,11.0,121,0,45,0,0,0,31,12,0,33,42,35,73,50,100,22,278,13,223,122,219,120,106,60,59,25,243,200
89349943,1,132616.0,11,278,8.0,14.0,72,0,19,0,0,0,53,0,0,0,42,35,73,50,100,22,278,13,223,122,219,120,106,60,59,25,243,200
89350989,0,43271.0,7,203,,13.0,88,27,32,0,0,0,3,5,0,21,42,35,65,50,100,38,281,133,276,160,304,120,90,60,55,25,231,5
89350989,1,94715.0,13,320,6.0,15.0,196,0,12,0,0,0,6,0,0,178,42,35,65,50,100,38,281,133,276,160,304,120,90,60,55,25,231,5
89351505,0,53180.0,16,260,10.0,10.0,190,13,28,0,0,0,42,0,0,107,42,35,66,50,100,1,278,28,283,145,264,120,103,60,53,25,245,200
89351505,1,111214.0,12,323,7.0,11.0,101,12,20,0,0,0,35,0,0,34,42,35,66,50,100,1,278,28,283,145,264,120,103,60,53,25,245,200
89351518,0,86253.0,12,255,11.0,11.0,129,0,46,0,0,0,19,10,0,54,41,34,75,50,100,1,278,131,231,101,294,120,90,60,57,25,248,200
89351518,1,72113.0,11,218,13.0,16.0,72,28,12,0,0,0,0,0,0,32,41,34,75,50,100,1,278,131,231,101,294,120,90,60,57,25,248,200
89352041,0,117019.0,12,298,7.0,11.0,64,0,18,0,0,0,26,0,0,20,42,33,73,50,100,11,278,236,224,97,283,120,90,60,57,25,232,151
89352041,1,57065.0,11,292,9.0,11.0,116,28,6,0,0,0,4,16,0,62,42,33,73,50,100,11,278,236,224,97,283,120,90,60,57,25,232,151
89353097,0,107126.0,13,351,9.0,11.0,76,4,18,0,0,0,35,0,0,19,42,32,71,50,100,33,278,240,249,160,276,120,89,60,54,25,246,200
89353097,1,71713.0,11,292,9.0,13.0,110,25,7,0,0,0,4,16,0,58,42,32,71,50,100,33,278,240,249,160,276,120,89,60,54,25,246,200
89353626,0,141864.0,11,278,8.0,15.0,72,0,19,0,0,0,53,0,0,0,42,35,67,50,100,26,277,101,257,160,220,120,103,60,59,25,247,200
89353626,1,75696.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,42,35,67,50,100,26,277,101,257,160,220,120,103,60,59,25,247,200
89353640,0,80411.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,41,33,69,50,100,24,277,81,272,160,264,120,98,60,56,25,249,200
89353640,1,114111.0,13,318,7.0,15.0,73,19,17,0,0,0,17,0,0,20,41,33,69,50,100,24,277,81,272,160,264,120,98,60,56,25,249,200
89353643,0,65191.0,13,318,6.0,15.0,198,0,2,0,0,0,11,2,0,183,42,35,57,50,100,1,278,81,288,160,282,120,99,60,55,25,239,102
89353643,1,57581.0,16,282,10.0,10.0,193,8,39,0,0,0,40,0,0,106,42,35,57,50,100,1,278,81,288,160,282,120,99,60,55,25,239,102
89355235,0,134141.0,11,278,8.0,14.0,72,0,19,0,0,0,53,0,0,0,42,35,69,50,100,1,278,113,242,9,258,120,98,60,62,25,231,185
89355235,1,59757.0,12,238,10.0,11.0,76,15,36,0,0,0,0,0,0,25,42,35,69,50,100,1,278,113,242,9,258,120,98,60,62,25,231,185
89355753,0,33547.0,7,203,,13.0,92,26,36,0,0,0,5,5,0,20,41,35,74,50,100,61,281,13,304,160,300,120,86,60,48,22,249,200
89355753,1,100012.0,12,353,7.0,16.0,149,35,27,0,0,0,32,0,0,55,41,35,74,50,100,61,281,13,304,160,300,120,86,60,48,22,249,200
89356298,0,48160.0,11,292,9.0,12.0,114,27,6,0,0,0,4,16,0,61,42,35,67,50,100,18,283,244,211,63,282,120,108,60,54,23,248,200
89356298,1,80718.0,12,336,7.0,15.0,148,41,23,0,0,0,37,0,0,47,42,35,67,50,100,18,283,244,211,63,282,120,108,60,54,23,248,200
89356312,0,124789.0,14,318,8.0,16.0,89,0,18,0,0,0,57,0,0,14,42,35,75,50,100,39,278,54,236,93,259,120,98,60,58,25,232,154
89356312,1,62315.0,12,266,11.0,11.0,112,0,35,0,0,0,24,22,0,31,42,35,75,50,100,39,278,54,236,93,259,120,98,60,58,25,232,154
89356829,0,73602.0,12,310,10.0,10.0,40,0,20,0,0,0,20,0,0,0,41,33,71,50,100,21,277,54,279,160,248,120,94,60,54,25,248,200
