episode_id,create_time,end_time,type,state,sub_0,team_0,bank_0,rating_0,sub_1,team_1,bank_1,rating_1
90008325,2026-08-04T20:20:41.499868200Z,2026-08-04T20:21:39.639001500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55134274,16625611,1047,455.3603826002609,55243432,16661410,36832,509.5568219395175
90008871,2026-08-04T20:24:42.993166900Z,2026-08-04T20:25:43.524989600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249197,16663040,87,399.93720649664806,55248360,16656776,42027,513.3902704292411
90008876,2026-08-04T20:24:42.999452400Z,2026-08-04T20:26:02.512960400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55236557,16655140,31958,538.7916901840463,55249112,16662718,31527,448.3965454121124
90008878,2026-08-04T20:24:43.002081800Z,2026-08-04T20:25:40.426995100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249118,16654332,45760,573.1876269810091,55214107,16639679,9546,489.4833631419146
90008879,2026-08-04T20:24:43.003211100Z,2026-08-04T20:25:40.307515600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55236668,16658109,49941,572.3038987740883,55249035,16662995,60428,660.7265761550403
90008931,2026-08-04T20:24:43.064632100Z,2026-08-04T20:25:42.398708200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248975,16663099,25734,440.9412276251182,55229692,16656431,4929,400.7758813527864
90009520,2026-08-04T20:28:41.257206700Z,2026-08-04T20:29:34.969938700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55242533,16661390,16636,510.4464443299688,55249118,16654332,48464,624.3387435696442
90009523,2026-08-04T20:28:41.258706800Z,2026-08-04T20:30:00.813777500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248332,16622420,65542,697.0476111088441,55249035,16662995,55539,613.6552736514567
90009538,2026-08-04T20:28:41.278508400Z,2026-08-04T20:29:38.902346500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115827,16621290,4522,374.4026444929573,55249112,16662718,35921,496.674172484685
90009568,2026-08-04T20:28:41.332815700Z,2026-08-04T20:30:30.193295600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248975,16663099,26047,404.5449577672886,55247404,16655828,39631,514.9208333364916
90009602,2026-08-04T20:28:41.364047100Z,2026-08-04T20:30:01.009040900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118662,16621716,12963,452.5420045037259,55240655,16658670,22225,531.8859452555695
90010141,2026-08-04T20:32:43.137148Z,2026-08-04T20:34:05.056143900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116223,16622032,40516,545.8863103692548,55249263,16655142,83600,700.6938651182185
90010171,2026-08-04T20:32:43.170292200Z,2026-08-04T20:34:40.524703700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55235820,16657277,14739,473.3408795598798,55249118,16654332,51036,655.8081018373313
90010181,2026-08-04T20:32:43.181577Z,2026-08-04T20:34:16.029988500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249091,16662883,36552,585.3194825734458,55248360,16656776,35487,487.1447679474058
90010185,2026-08-04T20:32:43.191925Z,2026-08-04T20:33:43.238988Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249112,16662718,39455,541.6208334762829,55235447,16656501,16768,442.655700888091
90010189,2026-08-04T20:32:43.195129200Z,2026-08-04T20:34:19.105393900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247731,16656941,105730,2691.336420651941,55245235,16661739,103238,2582.520053014478
90010190,2026-08-04T20:32:43.189074800Z,2026-08-04T20:34:00.286049500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249035,16662995,55611,650.5908096508107,55234017,16657312,54204,551.0095688990097
90010192,2026-08-04T20:32:43.198932300Z,2026-08-04T20:34:09.931776300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249144,16663229,2895,441.29789152477554,55246436,16662167,51810,582.5140633767616
90010227,2026-08-04T20:32:43.265452500Z,2026-08-04T20:33:43.414385700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248042,16662060,3382,350.29785015008673,55238148,16659453,4859,414.9524469714078
90010240,2026-08-04T20:32:43.277760900Z,2026-08-04T20:34:28.317339400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245235,16661739,98380,2572.732562473278,55219137,16622509,100531,2595.125501684534
90010830,2026-08-04T20:36:47.028836500Z,2026-08-04T20:38:06.524373400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249118,16654332,39977,613.2990887934136,55191701,16642846,84685,689.3540140076508
90010842,2026-08-04T20:36:47.037031100Z,2026-08-04T20:37:46.457024Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249035,16662995,60963,611.0733523837516,55236046,16656501,87792,658.5795519466699
90010845,2026-08-04T20:36:47.039991800Z,2026-08-04T20:37:50.589696Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249112,16662718,34337,502.1729801296756,55230313,16634239,36146,590.8180880186779
90010884,2026-08-04T20:36:47.081181900Z,2026-08-04T20:37:50.562401700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247345,16655257,22172,449.24631154592214,55242059,16661014,7950,369.3743820831384
90010895,2026-08-04T20:36:47.135709800Z,2026-08-04T20:38:15.643650600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245235,16661739,118960,2566.259322079599,55236370,16623836,119204,2678.992966618949
90011488,2026-08-04T20:40:43.226822300Z,2026-08-04T20:41:47.662928400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249118,16654332,43991,650.4973831384257,55232108,16657664,15458,578.7820806048614
90011497,2026-08-04T20:40:43.242149800Z,2026-08-04T20:41:41.465976600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115388,16621402,22538,559.5011457270434,55249035,16662995,53687,640.8057079054205
90011504,2026-08-04T20:40:43.246357500Z,2026-08-04T20:41:57.014370200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55239222,16659295,75559,584.4270307689109,55249112,16662718,36009,471.38019353683893
90012132,2026-08-04T20:44:47.379162600Z,2026-08-04T20:46:02.633652100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249118,16654332,51913,618.0499418348655,55230553,16655426,92513,689.9701666582154
90012145,2026-08-04T20:44:47.429579400Z,2026-08-04T20:45:42.942080900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55232020,16655381,44013,617.2996553856774,55249035,16662995,59027,670.7161354746387
90012182,2026-08-04T20:44:47.475551200Z,2026-08-04T20:46:22.105574600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55246363,16657016,47758,722.5481037632406,55215533,16633276,89499,805.7910124694602
90012188,2026-08-04T20:44:47.481717400Z,2026-08-04T20:46:11.586027Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247424,16661576,5813,361.3248087914285,55248566,16662243,1895,217.51983069092333
90012732,2026-08-04T20:48:40.916037200Z,2026-08-04T20:49:59.702887200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249556,16640399,42007,598.532107665972,55248445,16655323,63579,768.0302584523806
90012801,2026-08-04T20:48:40.992617100Z,2026-08-04T20:49:43.616286400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55239222,16659295,40293,567.7355088513234,55249118,16654332,50021,646.1361101042581
90012802,2026-08-04T20:48:41.015987100Z,2026-08-04T20:49:43.274497700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249035,16662995,55362,700.1958337325075,55235796,16658009,53743,670.1450099572504
90012825,2026-08-04T20:48:41.049726500Z,2026-08-04T20:50:04.048021400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55244930,16654855,86538,727.2564285866657,55222952,16655294,65994,652.1321256591867
90012840,2026-08-04T20:48:41.064559200Z,2026-08-04T20:50:01.224320600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247292,16660613,64581,631.4931303822835,55247311,16658106,83041,705.9554883024045
90013346,2026-08-04T20:52:41.618578500Z,2026-08-04T20:53:49.052512700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55204282,16641489,110673,1636.154923262678,55249167,16663178,122628,1746.6765900875084
90013433,2026-08-04T20:52:41.734541700Z,2026-08-04T20:54:04.276479300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55243928,16659951,47754,542.2431639023457,55249118,16654332,52051,667.0969966460057
90013460,2026-08-04T20:52:41.762624700Z,2026-08-04T20:53:46.359678300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249035,16662995,53303,725.1310605014978,55234019,16656689,50525,678.2762339139146
90014097,2026-08-04T20:56:43.339368600Z,2026-08-04T20:57:54.622487300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245917,16654401,53201,596.810463029391,55249118,16654332,57099,689.1315690475601
90014122,2026-08-04T20:56:43.363453600Z,2026-08-04T20:58:17.311225800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249112,16662718,33328,502.1263627135188,55249627,16659529,9308,405.36146033049226
90014137,2026-08-04T20:56:43.379476500Z,2026-08-04T20:57:55.543784300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249035,16662995,49095,744.3326504145955,55221964,16630372,3413,656.3786408798909
90014138,2026-08-04T20:56:43.378249800Z,2026-08-04T20:58:04.943511300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55246816,16660850,76430,789.5694623154901,55146121,16660215,109013,875.1649478022479
90014663,2026-08-04T21:00:41.223873200Z,2026-08-04T21:01:49.677033600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249541,16663361,127470,887.9168718671943,55244930,16654855,85627,713.1142323994067
90014741,2026-08-04T21:00:41.335234400Z,2026-08-04T21:02:02.307849200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55186992,16633222,96138,700.4771019171563,55249118,16654332,45339,664.1601716958824
90015424,2026-08-04T21:04:47.734001600Z,2026-08-04T21:05:49.729850500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55241293,16660923,15440,540.3680492295347,55245740,16654348,5192,373.9307557036209
90015425,2026-08-04T21:04:47.734565900Z,2026-08-04T21:06:18.581514300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55243439,16656460,68906,701.4365520452588,55249053,16656797,61619,601.8148331541155
90015983,2026-08-04T21:08:43.447058200Z,2026-08-04T21:09:51.948122600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248445,16655323,58002,730.5639895372343,55249415,16656659,70178,861.5682326328933
90015989,2026-08-04T21:08:43.453183Z,2026-08-04T21:10:08.249198Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247292,16660613,64982,608.7625542550576,55249556,16640399,73890,669.953860903888
90016034,2026-08-04T21:08:43.532069400Z,2026-08-04T21:10:06.482203600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55244780,16658202,20804,582.1319312158452,55115388,16621402,23403,564.5337375499666
90016071,2026-08-04T21:08:43.561218200Z,2026-08-04T21:09:46.876329300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248445,16655323,77786,744.7791809112732,55234974,16657807,87099,767.2840396770744
90016080,2026-08-04T21:10:25.158341100Z,2026-08-04T21:11:44.984253400Z,EPISODE_TYPE_VALIDATION,COMPLETED,55250023,16662949,95068,600,55250023,16662949,94709,600
90016597,2026-08-04T21:12:43.507100800Z,2026-08-04T21:14:22.532921600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,113509,734.9213363539022,55164996,16624921,69961,680.2634738526974
90016710,2026-08-04T21:12:43.643529300Z,2026-08-04T21:13:43.757352300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247345,16655257,26015,486.8743169572894,55215792,16635681,15017,448.2372297697421
90017229,2026-08-04T21:16:42.045336400Z,2026-08-04T21:18:01.878719800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55243169,16659820,45509,599.9738855498225,55250023,16662949,122110,809.0563033824644
90017268,2026-08-04T21:16:42.085770400Z,2026-08-04T21:18:19.555465600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55244930,16654855,81622,731.3616479561306,55249872,16663099,58605,639.6393587031994
90017347,2026-08-04T21:16:42.258738400Z,2026-08-04T21:17:55.338409Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249112,16662718,39368,524.7936125253442,55232155,16655919,19652,387.577530912689
90017875,2026-08-04T21:20:40.684425900Z,2026-08-04T21:21:50.759356900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,112772,715.480285859835,55239006,16659123,116913,867.3036266731971
90017892,2026-08-04T21:20:40.701665700Z,2026-08-04T21:22:01.231738700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55243439,16656460,48074,678.6551169934836,55250152,16623608,163647,735.1697066370004
90017986,2026-08-04T21:20:40.830218200Z,2026-08-04T21:21:51.004357600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55240655,16658670,23934,498.10588769403756,55237195,16658224,28781,516.6847943759623
90018003,2026-08-04T21:20:40.850938300Z,2026-08-04T21:21:51.938529100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55229483,16655292,2980,365.4027700962172,55248685,16663210,5667,401.53698751183214
90018013,2026-08-04T21:20:40.858693900Z,2026-08-04T21:21:55.181677900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248368,16659585,7905,427.1546979477864,55245755,16662039,5830,355.1505073714087
90018535,2026-08-04T21:24:46.674379200Z,2026-08-04T21:25:59.797814800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,88302,812.6698610614673,55135182,16627906,51131,715.0099715789032
90018590,2026-08-04T21:24:46.736499800Z,2026-08-04T21:25:41.601488200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245755,16662039,7000,329.047642429965,55249971,16660318,27280,443.2023180134209
90019223,2026-08-04T21:28:40.675117400Z,2026-08-04T21:29:55.249155700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55247345,16655257,31337,520.0477603686348,55250240,16661132,25243,464.004641483939
90019233,2026-08-04T21:28:40.693354500Z,2026-08-04T21:29:52.674422800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55228757,16632686,105634,784.6925965554042,55250023,16662949,118627,891.2075214012723
90019866,2026-08-04T21:32:43.431967600Z,2026-08-04T21:33:50.162365200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,73260,847.1747769397075,55182720,16634172,97282,1038.668916502577
90019964,2026-08-04T21:32:43.555995200Z,2026-08-04T21:34:03.859032900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249035,16662995,55242,727.5904069763536,55235688,16640472,111532,829.3313116735866
90019968,2026-08-04T21:32:43.559081800Z,2026-08-04T21:33:57.655583200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245235,16661739,131555,2556.1973238591017,55241000,16621497,133506,2554.6384801979825
90020529,2026-08-04T21:36:42.231672300Z,2026-08-04T21:38:10.661147700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55223680,16644145,87081,854.9374365504123,55250023,16662949,88708,911.4746447553564
90020604,2026-08-04T21:36:42.343737300Z,2026-08-04T21:37:54.532990200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249889,16658042,11044,437.32457601251724,55247345,16655257,14492,543.7819055145375
90020649,2026-08-04T21:36:42.424686500Z,2026-08-04T21:38:00.796363500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55226237,16655156,47049,608.8942064377547,55249112,16662718,31697,501.63926858553555
90021181,2026-08-04T21:41:02.892231500Z,2026-08-04T21:42:16.392024600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,117876,873.7538341765869,55249679,16657796,138571,1011.1113500756495
90021838,2026-08-04T21:44:59.950616900Z,2026-08-04T21:46:31.250778300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248322,16641068,71337,914.6346038085619,55250023,16662949,68870,833.1673599619735
90021850,2026-08-04T21:44:59.962537200Z,2026-08-04T21:46:22.186378500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250034,16661772,90411,758.3249728361358,55243439,16656460,75336,661.2833297834862
90021851,2026-08-04T21:44:59.960834100Z,2026-08-04T21:46:37.371289400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245235,16661739,133030,2546.045473671322,55248928,16622349,137090,2534.1058088735454
90021922,2026-08-04T21:45:00.069321400Z,2026-08-04T21:45:58.640088200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248685,16663210,5787,437.03724336590284,55239091,16655881,4496,362.3338041272504
90022482,2026-08-04T21:48:58.280444200Z,2026-08-04T21:50:46.961137400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,103186,870.3400891850265,55155561,16634204,88662,807.0931249819389
90023140,2026-08-04T21:53:01.828081100Z,2026-08-04T21:54:13.823844100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55193410,16632994,109871,842.4553903539768,55250023,16662949,116494,902.9785528460702
90023163,2026-08-04T21:53:01.851692800Z,2026-08-04T21:54:11.882387800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248508,16662791,10495,432.8875223940393,55250415,16659464,3736,251.69720580104303
90023209,2026-08-04T21:53:01.912787200Z,2026-08-04T21:54:10.297864200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55135047,16630315,75254,682.8009859713114,55246363,16657016,96837,742.2550971940057
90023211,2026-08-04T21:53:01.914413500Z,2026-08-04T21:54:01.339653400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248508,16662791,9630,411.0418652315732,55246512,16652904,3871,350.8115015740877
90023244,2026-08-04T21:53:01.956639900Z,2026-08-04T21:54:15.829953700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248508,16662791,11415,395.5225425987404,55238386,16657587,14820,413.8125622698104
90023247,2026-08-04T21:53:57.946789600Z,2026-08-04T21:57:44.335778900Z,EPISODE_TYPE_VALIDATION,COMPLETED,55250652,16632675,506,600,55250652,16632675,2915,600
90023785,2026-08-04T21:56:59.218970600Z,2026-08-04T21:57:58.879287600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250283,16655294,90010,802.7670610095771,55249035,16662995,61515,710.5995034178351
90023798,2026-08-04T21:56:59.232553500Z,2026-08-04T21:58:30.793407900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55243418,16633100,121023,872.8671965031003,55250023,16662949,104618,867.1522670277132
90023815,2026-08-04T21:56:59.250091200Z,2026-08-04T21:58:58.235659Z,EPISODE_TYPE_PUBLIC,COMPLETED,55243439,16656460,80608,644.258729979329,55250034,16661772,86566,728.211436369923
90024410,2026-08-04T22:00:57.790179800Z,2026-08-04T22:04:08.097905600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250652,16632675,3528,464.44236006803726,55123724,16621165,35163,517.8155840697558
90024414,2026-08-04T22:00:57.793979500Z,2026-08-04T22:02:01.120678100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248445,16655323,84865,750.4196229775072,55250451,16662103,84613,707.4993649830698
90024423,2026-08-04T22:00:57.802965600Z,2026-08-04T22:02:16.855373200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250608,16663658,14246,639.6131341491723,55118662,16621716,10439,450.2249766321054
90024455,2026-08-04T22:00:57.837794Z,2026-08-04T22:02:03.375933300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,108314,891.3040448498017,55244685,16661210,90614,812.9496686181367
90025103,2026-08-04T22:04:58.533619400Z,2026-08-04T22:08:16.528297600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250652,16632675,3535,383.3260439524808,55165503,16636808,50764,526.2873306592103
90025104,2026-08-04T22:04:58.534667500Z,2026-08-04T22:06:13.594528300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250608,16663658,13311,545.6381208340546,55116223,16622032,40689,550.6779603717946
90025137,2026-08-04T22:04:58.608846500Z,2026-08-04T22:06:39.101797800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55176272,16631400,109155,870.7143329189722,55250023,16662949,103421,862.6436873437066
90025792,2026-08-04T22:08:57.699781500Z,2026-08-04T22:12:10.508078200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55241751,16624235,2997,374.6170468486211,55250652,16632675,3078,467.5535276865502
90025827,2026-08-04T22:08:57.735554300Z,2026-08-04T22:10:38.458838500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249541,16663361,128339,879.5157283328653,55250023,16662949,84372,839.4376784134298
90025867,2026-08-04T22:08:57.792168100Z,2026-08-04T22:10:23.848776600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55240120,16660341,14195,519.4089849995951,55248685,16663210,5966,409.98737597756093
90026501,2026-08-04T22:12:58.556235900Z,2026-08-04T22:16:29.588652800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250774,16663356,20075,553.4031809286178,55250652,16632675,499,409.08248645349823
90026536,2026-08-04T22:12:58.611963100Z,2026-08-04T22:14:30.167128900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250140,16657172,67545,772.2033004635678,55248445,16655323,53612,732.2025336232128
90026542,2026-08-04T22:12:58.619884500Z,2026-08-04T22:14:20.531108300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,89255,817.3205198385698,55249496,16653927,92296,848.4819365065576
90026554,2026-08-04T22:12:58.631894200Z,2026-08-04T22:14:16.786768500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249118,16654332,46809,683.0912845445828,55229561,16656410,13710,599.1783424201517
90027187,2026-08-04T22:16:58.575624900Z,2026-08-04T22:20:07.671480Z,EPISODE_TYPE_PUBLIC,COMPLETED,55241652,16653068,56253,520.7571366149576,55250652,16632675,459,365.0818412154901
90027224,2026-08-04T22:16:58.613008800Z,2026-08-04T22:18:21.928500900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250183,16623736,76433,766.7818716985191,55250023,16662949,95264,835.1115768446792
90027237,2026-08-04T22:16:58.628534Z,2026-08-04T22:17:57.456726200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55240584,16658960,21801,544.1650051201276,55247345,16655257,19599,514.5620265883894
90027248,2026-08-04T22:16:58.655547500Z,2026-08-04T22:18:18.537873600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55245235,16661739,152033,2540.46995552362,55237834,16654081,153980,2663.712831481764
90027289,2026-08-04T22:16:58.695555300Z,2026-08-04T22:18:01.193795700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55244930,16654855,86805,748.4860943940132,55240306,16644229,70205,666.0841895213078
90027325,2026-08-04T22:18:09.688981Z,2026-08-04T22:19:23.429681800Z,EPISODE_TYPE_VALIDATION,COMPLETED,55250983,16663649,19450,600,55250983,16663649,19450,600
90027833,2026-08-04T22:20:59.484869800Z,2026-08-04T22:22:15.452041900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250983,16663649,20900,482.01642638123997,55156030,16625808,48535,573.2064961787654
90027846,2026-08-04T22:20:59.498913600Z,2026-08-04T22:21:58.782679900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55240655,16658670,20710,485.80581799941507,55250683,16655744,98730,728.0392835279258
90027882,2026-08-04T22:20:59.532889300Z,2026-08-04T22:24:10.026485400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250652,16632675,4619,407.4102412843728,55235234,16658014,3459,280.50264947568473
90027902,2026-08-04T22:20:59.563446800Z,2026-08-04T22:22:17.170132Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250258,16630335,61958,695.7285476683173,55248445,16655323,83625,748.4496126496696
90027908,2026-08-04T22:20:59.571215700Z,2026-08-04T22:22:19.450507500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250023,16662949,102253,848.8060507794581,55246618,16660005,77600,735.7771274936979
90027923,2026-08-04T22:20:59.583861200Z,2026-08-04T22:22:05.687800200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55225937,16655311,61869,584.4613980754053,55246436,16662167,51633,556.4698882685079
90028005,2026-08-04T22:22:29.053733200Z,2026-08-04T22:23:51.034922400Z,EPISODE_TYPE_VALIDATION,COMPLETED,55251038,16658287,124706,600,55251038,16658287,129124,600
90028522,2026-08-04T22:25:00.266099400Z,2026-08-04T22:26:07.901691300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55251038,16658287,147082,705.4116225311814,55248310,16662057,42845,581.8942192251554
90028537,2026-08-04T22:25:00.279193Z,2026-08-04T22:26:10.200973300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250983,16663649,27821,590.8805158113562,55129861,16624879,10156,522.8807814108686
90028551,2026-08-04T22:25:00.294472600Z,2026-08-04T22:26:25.919671500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250983,16663649,29377,648.4421237194321,55250834,16662967,11508,455.3252514796005
90028572,2026-08-04T22:25:00.316486100Z,2026-08-04T22:28:13.501534200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250652,16632675,504,366.0998329321975,55118662,16621716,22105,453.65592454717523
90028593,2026-08-04T22:25:00.359723500Z,2026-08-04T22:26:41.092743100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250362,16659610,59026,615.6774997233078,55247292,16660613,46714,585.4897962525589
90028614,2026-08-04T22:25:00.370160200Z,2026-08-04T22:25:59.460415600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55249438,16655353,22246,430.8159217688299,55240655,16658670,24140,508.85600151626545
90028627,2026-08-04T22:25:00.383238300Z,2026-08-04T22:26:21.064519300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55186895,16638031,96601,804.4390878740558,55250023,16662949,106466,864.7764616662392
90028644,2026-08-04T22:25:00.400920200Z,2026-08-04T22:26:26.895226400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55246363,16657016,51709,725.4782552553665,55249272,16661509,67272,808.641961359979
90029199,2026-08-04T22:28:58.283942100Z,2026-08-04T22:30:22.401544500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55251038,16658287,131079,812.9626910894006,55232298,16624941,65007,695.9690063928854
90029219,2026-08-04T22:28:58.304295600Z,2026-08-04T22:30:12.548953500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250983,16663649,34272,577.364200994325,55243439,16656460,71294,660.9738721036839
90029244,2026-08-04T22:28:58.332372300Z,2026-08-04T22:30:17.337639500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250627,16663498,76631,667.0517690617235,55135047,16630315,61904,677.862602388333
90029278,2026-08-04T22:28:58.368453100Z,2026-08-04T22:32:03.928637400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250652,16632675,213,325.32526297138514,55246021,16658898,3654,382.72224360686624
90029858,2026-08-04T22:32:58.198191600Z,2026-08-04T22:34:24.266025600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55251038,16658287,137905,894.5562282728073,55135182,16627906,54622,712.5111695026613
90029896,2026-08-04T22:32:58.240300700Z,2026-08-04T22:34:19.021072700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250983,16663649,17367,519.0070322298304,55237190,16658477,47512,597.1510157472966
90029962,2026-08-04T22:32:58.320201200Z,2026-08-04T22:34:37.718859100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55248360,16656776,39908,517.5374385220957,55240426,16656579,8518,485.56785387048177
90030547,2026-08-04T22:36:59.163965400Z,2026-08-04T22:38:32.958570300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55232644,16654351,54317,833.9166236204933,55251038,16658287,116414,987.2330279141037
90030562,2026-08-04T22:36:59.179866300Z,2026-08-04T22:37:58.993907400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55251182,16622509,171270,729.9635786092696,55249118,16654332,40730,662.6409420396333
90030595,2026-08-04T22:36:59.216841300Z,2026-08-04T22:37:58.271993300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55250983,16663649,50672,566.4196974558138,55221604,16654267,41196,488.43177661741794
